기준년월,기초지자체,방문자 구분,방문자 수,전년도 방문자 수
201901,진도군,현지인방문자(a),355520.0,317695.0
201901,진도군,외지인방문자(b),255370.0,220276.0
201901,진도군,외국인방문자(c),9299.0,3031.0
201901,진도군,외부방문자(b+c),264669.0,223307.0
201901,진도군,전체방문자(a+b+c),620189.0,541002.0
201902,진도군,현지인방문자(a),314598.0,292894.0
201902,진도군,외지인방문자(b),301091.0,273584.0
201902,진도군,외국인방문자(c),8489.0,3667.0
201902,진도군,외부방문자(b+c),309580.0,277252.0
201902,진도군,전체방문자(a+b+c),624177.0,570146.0
201903,진도군,현지인방문자(a),376922.0,350242.0
201903,진도군,외지인방문자(b),306250.0,253824.0
201903,진도군,외국인방문자(c),12669.0,4471.0
201903,진도군,외부방문자(b+c),318919.0,258295.0
201903,진도군,전체방문자(a+b+c),695841.0,608536.0
201904,진도군,현지인방문자(a),361200.0,338440.0
201904,진도군,외지인방문자(b),266560.0,267152.0
201904,진도군,외국인방문자(c),10972.0,5899.0
201904,진도군,외부방문자(b+c),277532.0,273050.0
201904,진도군,전체방문자(a+b+c),638732.0,611490.0
201905,진도군,현지인방문자(a),388742.0,365130.0
201905,진도군,외지인방문자(b),294570.0,306887.0
201905,진도군,외국인방문자(c),13827.0,7220.0
201905,진도군,외부방문자(b+c),308397.0,314107.0
201905,진도군,전체방문자(a+b+c),697139.0,679237.0
201906,진도군,현지인방문자(a),381958.0,354770.0
201906,진도군,외지인방문자(b),262269.0,240776.0
201906,진도군,외국인방문자(c),12178.0,7385.0
201906,진도군,외부방문자(b+c),274447.0,248160.0
201906,진도군,전체방문자(a+b+c),656405.0,602931.0
201907,진도군,현지인방문자(a),375476.0,359499.0
201907,진도군,외지인방문자(b),342178.0,274365.0
201907,진도군,외국인방문자(c),15244.0,8679.0
201907,진도군,외부방문자(b+c),357421.0,283044.0
201907,진도군,전체방문자(a+b+c),732898.0,642543.0
201908,진도군,현지인방문자(a),371441.0,352289.0
201908,진도군,외지인방문자(b),456239.0,338933.0
201908,진도군,외국인방문자(c),18908.0,11716.0
201908,진도군,외부방문자(b+c),475147.0,350649.0
201908,진도군,전체방문자(a+b+c),846588.0,702938.0
201909,진도군,현지인방문자(a),371542.0,369460.0
201909,진도군,외지인방문자(b),418061.0,387152.0
201909,진도군,외국인방문자(c),19264.0,13006.0
201909,진도군,외부방문자(b+c),437325.0,400159.0
201909,진도군,전체방문자(a+b+c),808868.0,769619.0
201910,진도군,현지인방문자(a),392592.0,380832.0
201910,진도군,외지인방문자(b),394212.0,305648.0
201910,진도군,외국인방문자(c),13560.0,13461.0
201910,진도군,외부방문자(b+c),407772.0,319109.0
201910,진도군,전체방문자(a+b+c),800364.0,699941.0
201911,진도군,현지인방문자(a),385448.0,355579.0
201911,진도군,외지인방문자(b),370394.0,261488.0
201911,진도군,외국인방문자(c),13492.0,13104.0
201911,진도군,외부방문자(b+c),383887.0,274593.0
201911,진도군,전체방문자(a+b+c),769335.0,630172.0
201912,진도군,현지인방문자(a),400880.0,355817.0
201912,진도군,외지인방문자(b),354053.0,247681.0
201912,진도군,외국인방문자(c),17470.0,11041.0
201912,진도군,외부방문자(b+c),371523.0,258722.0
201912,진도군,전체방문자(a+b+c),772402.0,614539.0
