기준년월,광역지자체,중분류,,지출액,전년도 지출액
201906,경상북도,호텔,1001,635555.0,439148.0
201906,경상북도,콘도,1002,23446.0,11167.0
201906,경상북도,캠핑장/펜션,1003,1604.0,3780.0
201906,경상북도,기타숙박,1004,246147.0,252560.0
201906,경상북도,여행업,2001,1781.0,286.0
201906,경상북도,육상운송,3001,975.0,482.0
201906,경상북도,수상운송,3002,321.0,212.0
201906,경상북도,항공운송,3003,0.0,0.0
201906,경상북도,렌터카,3004,5441.0,8402.0
201906,경상북도,면세점,4001,0.0,0.0
201906,경상북도,관광기념품,4002,7484.0,6806.0
201906,경상북도,레저용품쇼핑,4003,22244.0,38169.0
201906,경상북도,대형쇼핑몰,4004,212671.0,220801.0
201906,경상북도,카지노,5001,0.0,0.0
201906,경상북도,관광유원시설,5002,1964.0,1742.0
201906,경상북도,골프장,5003,17248.0,18106.0
201906,경상북도,스키장,5004,0.0,0.0
201906,경상북도,기타레저,5005,17565.0,16718.0
201906,경상북도,문화서비스,5006,2013.0,1384.0
201906,경상북도,식음료,6001,599855.0,506629.0
201907,경상북도,관광총소비,0000,1827749.0,1702255.0
201907,경상북도,호텔,1001,538486.0,528730.0
201907,경상북도,콘도,1002,22405.0,18682.0
201907,경상북도,캠핑장/펜션,1003,2432.0,3104.0
201907,경상북도,기타숙박,1004,263125.0,307509.0
201907,경상북도,여행업,2001,4726.0,1714.0
201907,경상북도,육상운송,3001,889.0,1511.0
201907,경상북도,수상운송,3002,158.0,140.0
201907,경상북도,항공운송,3003,0.0,0.0
201907,경상북도,렌터카,3004,5319.0,6951.0
201907,경상북도,면세점,4001,0.0,0.0
201907,경상북도,관광기념품,4002,9053.0,2423.0
201907,경상북도,레저용품쇼핑,4003,49219.0,23028.0
201907,경상북도,대형쇼핑몰,4004,257413.0,241199.0
201907,경상북도,카지노,5001,0.0,0.0
201907,경상북도,관광유원시설,5002,1467.0,2591.0
201907,경상북도,골프장,5003,12228.0,9781.0
201907,경상북도,스키장,5004,0.0,0.0
201907,경상북도,기타레저,5005,17600.0,20368.0
201907,경상북도,문화서비스,5006,2374.0,1827.0
201907,경상북도,식음료,6001,640855.0,532699.0
201908,경상북도,관광총소비,0000,1622769.0,1654698.0
201908,경상북도,호텔,1001,422126.0,513805.0
201908,경상북도,콘도,1002,19936.0,11375.0
201908,경상북도,캠핑장/펜션,1003,2652.0,1941.0
201908,경상북도,기타숙박,1004,227635.0,330425.0
201908,경상북도,여행업,2001,3626.0,1680.0
201908,경상북도,육상운송,3001,731.0,326.0
201908,경상북도,수상운송,3002,100.0,123.0
201908,경상북도,항공운송,3003,0.0,0.0
201908,경상북도,렌터카,3004,5767.0,3501.0
201908,경상북도,면세점,4001,0.0,0.0
201908,경상북도,관광기념품,4002,9016.0,3977.0
201908,경상북도,레저용품쇼핑,4003,23742.0,19366.0
201908,경상북도,대형쇼핑몰,4004,257679.0,210709.0
201908,경상북도,카지노,5001,0.0,0.0
201908,경상북도,관광유원시설,5002,1090.0,1621.0
201908,경상북도,골프장,5003,20621.0,9445.0
201908,경상북도,스키장,5004,0.0,0.0
201908,경상북도,기타레저,5005,29808.0,20954.0
201908,경상북도,문화서비스,5006,1525.0,2782.0
201908,경상북도,식음료,6001,596713.0,522670.0
201909,경상북도,관광총소비,0000,1468493.0,1668403.0
201909,경상북도,호텔,1001,382495.0,475396.0
201909,경상북도,콘도,1002,6716.0,13228.0
201909,경상북도,캠핑장/펜션,1003,554.0,972.0
201909,경상북도,기타숙박,1004,220461.0,325993.0
201909,경상북도,여행업,2001,3107.0,735.0
201909,경상북도,육상운송,3001,1093.0,902.0
201909,경상북도,수상운송,3002,145.0,115.0
201909,경상북도,항공운송,3003,0.0,0.0
201909,경상북도,렌터카,3004,7244.0,920.0
201909,경상북도,면세점,4001,0.0,0.0
201909,경상북도,관광기념품,4002,11306.0,6556.0
201909,경상북도,레저용품쇼핑,4003,20140.0,37113.0
201909,경상북도,대형쇼핑몰,4004,226428.0,230033.0
201909,경상북도,카지노,5001,0.0,0.0
201909,경상북도,관광유원시설,5002,1562.0,2411.0
201909,경상북도,골프장,5003,23193.0,23992.0
201909,경상북도,스키장,5004,0.0,0.0
201909,경상북도,기타레저,5005,14065.0,12143.0
201909,경상북도,문화서비스,5006,2300.0,1854.0
201909,경상북도,식음료,6001,547682.0,536040.0
201910,경상북도,관광총소비,0000,1886217.0,1597930.0
201910,경상북도,호텔,1001,479909.0,367018.0
201910,경상북도,콘도,1002,9345.0,14238.0
201910,경상북도,캠핑장/펜션,1003,5354.0,3410.0
201910,경상북도,기타숙박,1004,330776.0,334324.0
201910,경상북도,여행업,2001,5963.0,2331.0
201910,경상북도,육상운송,3001,1355.0,1092.0
201910,경상북도,수상운송,3002,322.0,460.0
201910,경상북도,항공운송,3003,0.0,0.0
201910,경상북도,렌터카,3004,9146.0,3050.0
201910,경상북도,면세점,4001,0.0,0.0
201910,경상북도,관광기념품,4002,6279.0,12113.0
201910,경상북도,레저용품쇼핑,4003,29020.0,46738.0
201910,경상북도,대형쇼핑몰,4004,212072.0,207716.0
201910,경상북도,카지노,5001,0.0,0.0
201910,경상북도,관광유원시설,5002,1976.0,3043.0
201910,경상북도,골프장,5003,18898.0,15742.0
201910,경상북도,스키장,5004,0.0,0.0
201910,경상북도,기타레저,5005,17714.0,19690.0
201910,경상북도,문화서비스,5006,2477.0,1635.0
201910,경상북도,식음료,6001,755609.0,565330.0
201911,경상북도,관광총소비,0000,1682731.0,1587886.0
201911,경상북도,호텔,1001,570942.0,426436.0
201911,경상북도,콘도,1002,10340.0,4472.0
201911,경상북도,캠핑장/펜션,1003,1691.0,1636.0
201911,경상북도,기타숙박,1004,257868.0,293900.0
201911,경상북도,여행업,2001,2080.0,532.0
201911,경상북도,육상운송,3001,645.0,722.0
201911,경상북도,수상운송,3002,165.0,70.0
201911,경상북도,항공운송,3003,0.0,0.0
201911,경상북도,렌터카,3004,7234.0,2879.0
201911,경상북도,면세점,4001,0.0,0.0
201911,경상북도,관광기념품,4002,5833.0,12811.0
201911,경상북도,레저용품쇼핑,4003,33728.0,32158.0
201911,경상북도,대형쇼핑몰,4004,170528.0,195976.0
201911,경상북도,카지노,5001,0.0,0.0
201911,경상북도,관광유원시설,5002,1051.0,2058.0
201911,경상북도,골프장,5003,19133.0,14053.0
201911,경상북도,스키장,5004,0.0,0.0
201911,경상북도,기타레저,5005,18590.0,15420.0
201911,경상북도,문화서비스,5006,1580.0,1266.0
201911,경상북도,식음료,6001,581325.0,583496.0
201912,경상북도,관광총소비,0000,1419722.0,1270038.0
201912,경상북도,호텔,1001,381931.0,273993.0
201912,경상북도,콘도,1002,4452.0,21220.0
201912,경상북도,캠핑장/펜션,1003,949.0,0.0
201912,경상북도,기타숙박,1004,175362.0,223524.0
201912,경상북도,여행업,2001,1240.0,646.0
201912,경상북도,육상운송,3001,449.0,554.0
201912,경상북도,수상운송,3002,24.0,16.0
201912,경상북도,항공운송,3003,0.0,0.0
201912,경상북도,렌터카,3004,6589.0,3902.0
201912,경상북도,면세점,4001,0.0,0.0
201912,경상북도,관광기념품,4002,2805.0,9643.0
201912,경상북도,레저용품쇼핑,4003,32929.0,23819.0
201912,경상북도,대형쇼핑몰,4004,219408.0,197046.0
201912,경상북도,카지노,5001,0.0,0.0
201912,경상북도,관광유원시설,5002,989.0,520.0
201912,경상북도,골프장,5003,9116.0,7613.0
201912,경상북도,스키장,5004,0.0,0.0
201912,경상북도,기타레저,5005,26693.0,15811.0
201912,경상북도,문화서비스,5006,1001.0,719.0
201912,경상북도,식음료,6001,555786.0,491011.0
