기준년월,광역지자체,중분류,,지출액,전년도 지출액
201906,전라북도,콘도,1002,2312.0,4108.0
201906,전라북도,캠핑장/펜션,1003,500.0,440.0
201906,전라북도,기타숙박,1004,166595.0,161709.0
201906,전라북도,여행업,2001,428.0,0.0
201906,전라북도,육상운송,3001,0.0,0.0
201906,전라북도,수상운송,3002,22336.0,982.0
201906,전라북도,항공운송,3003,69730.0,0.0
201906,전라북도,렌터카,3004,2895.0,6051.0
201906,전라북도,면세점,4001,0.0,0.0
201906,전라북도,관광기념품,4002,4388.0,4643.0
201906,전라북도,레저용품쇼핑,4003,29642.0,30084.0
201906,전라북도,대형쇼핑몰,4004,400033.0,307374.0
201906,전라북도,카지노,5001,0.0,0.0
201906,전라북도,관광유원시설,5002,748.0,240.0
201906,전라북도,골프장,5003,8241.0,9238.0
201906,전라북도,스키장,5004,0.0,0.0
201906,전라북도,기타레저,5005,0.0,0.0
201906,전라북도,문화서비스,5006,5125.0,1578.0
201906,전라북도,식음료,6001,399039.0,308875.0
201907,전라북도,관광총소비,0000,1200558.0,949469.0
201907,전라북도,호텔,1001,43766.0,53452.0
201907,전라북도,콘도,1002,5560.0,4557.0
201907,전라북도,캠핑장/펜션,1003,1025.0,104.0
201907,전라북도,기타숙박,1004,185773.0,220200.0
201907,전라북도,여행업,2001,0.0,130.0
201907,전라북도,육상운송,3001,0.0,0.0
201907,전라북도,수상운송,3002,856.0,48.0
201907,전라북도,항공운송,3003,74705.0,11543.0
201907,전라북도,렌터카,3004,5756.0,3712.0
201907,전라북도,면세점,4001,0.0,0.0
201907,전라북도,관광기념품,4002,13672.0,3358.0
201907,전라북도,레저용품쇼핑,4003,33895.0,27821.0
201907,전라북도,대형쇼핑몰,4004,458046.0,351107.0
201907,전라북도,카지노,5001,0.0,0.0
201907,전라북도,관광유원시설,5002,793.0,430.0
201907,전라북도,골프장,5003,3898.0,5900.0
201907,전라북도,스키장,5004,0.0,0.0
201907,전라북도,기타레저,5005,0.0,0.0
201907,전라북도,문화서비스,5006,4824.0,1393.0
201907,전라북도,식음료,6001,367988.0,265715.0
201908,전라북도,관광총소비,0000,1129866.0,826261.0
201908,전라북도,호텔,1001,24346.0,50822.0
201908,전라북도,콘도,1002,2067.0,2587.0
201908,전라북도,캠핑장/펜션,1003,10.0,1968.0
201908,전라북도,기타숙박,1004,237894.0,174304.0
201908,전라북도,여행업,2001,4.0,0.0
201908,전라북도,육상운송,3001,0.0,0.0
201908,전라북도,수상운송,3002,2131.0,0.0
201908,전라북도,항공운송,3003,103913.0,30312.0
201908,전라북도,렌터카,3004,2000.0,0.0
201908,전라북도,면세점,4001,0.0,0.0
201908,전라북도,관광기념품,4002,5851.0,3115.0
201908,전라북도,레저용품쇼핑,4003,23123.0,15163.0
201908,전라북도,대형쇼핑몰,4004,329439.0,303407.0
201908,전라북도,카지노,5001,0.0,0.0
201908,전라북도,관광유원시설,5002,1470.0,92.0
201908,전라북도,골프장,5003,8267.0,6990.0
201908,전라북도,스키장,5004,0.0,0.0
201908,전라북도,기타레저,5005,0.0,0.0
201908,전라북도,문화서비스,5006,4438.0,859.0
201908,전라북도,식음료,6001,384913.0,236642.0
201909,전라북도,관광총소비,0000,1153688.0,1174960.0
201909,전라북도,호텔,1001,43863.0,85529.0
201909,전라북도,콘도,1002,931.0,21608.0
201909,전라북도,캠핑장/펜션,1003,398.0,30.0
201909,전라북도,기타숙박,1004,169047.0,179532.0
201909,전라북도,여행업,2001,0.0,440.0
201909,전라북도,육상운송,3001,0.0,0.0
201909,전라북도,수상운송,3002,397.0,564.0
201909,전라북도,항공운송,3003,113096.0,68412.0
201909,전라북도,렌터카,3004,4096.0,2662.0
201909,전라북도,면세점,4001,0.0,0.0
201909,전라북도,관광기념품,4002,3282.0,3017.0
201909,전라북도,레저용품쇼핑,4003,34466.0,41506.0
201909,전라북도,대형쇼핑몰,4004,379314.0,414472.0
201909,전라북도,카지노,5001,0.0,0.0
201909,전라북도,관광유원시설,5002,242.0,114.0
201909,전라북도,골프장,5003,6809.0,16525.0
201909,전라북도,스키장,5004,0.0,0.0
