기준년월,광역지자체,중분류,,지출액,전년도 지출액
201905,세종특별자치시,카지노,5001,0.0,0.0
201905,세종특별자치시,관광유원시설,5002,33.0,0.0
201905,세종특별자치시,골프장,5003,2750.0,5224.0
201905,세종특별자치시,스키장,5004,0.0,0.0
201905,세종특별자치시,기타레저,5005,0.0,0.0
201905,세종특별자치시,문화서비스,5006,96.0,20.0
201905,세종특별자치시,식음료,6001,38606.0,28025.0
201906,세종특별자치시,관광총소비,0000,58299.0,54294.0
201906,세종특별자치시,호텔,1001,0.0,0.0
201906,세종특별자치시,콘도,1002,0.0,0.0
201906,세종특별자치시,캠핑장/펜션,1003,0.0,0.0
201906,세종특별자치시,기타숙박,1004,197.0,2031.0
201906,세종특별자치시,여행업,2001,0.0,0.0
201906,세종특별자치시,육상운송,3001,0.0,0.0
201906,세종특별자치시,수상운송,3002,0.0,0.0
201906,세종특별자치시,항공운송,3003,0.0,0.0
201906,세종특별자치시,렌터카,3004,8.0,0.0
201906,세종특별자치시,면세점,4001,0.0,0.0
201906,세종특별자치시,관광기념품,4002,0.0,0.0
201906,세종특별자치시,레저용품쇼핑,4003,1576.0,729.0
201906,세종특별자치시,대형쇼핑몰,4004,25260.0,22395.0
201906,세종특별자치시,카지노,5001,0.0,0.0
201906,세종특별자치시,관광유원시설,5002,50.0,0.0
201906,세종특별자치시,골프장,5003,424.0,662.0
201906,세종특별자치시,스키장,5004,0.0,0.0
201906,세종특별자치시,기타레저,5005,0.0,0.0
201906,세종특별자치시,문화서비스,5006,73.0,14.0
201906,세종특별자치시,식음료,6001,30711.0,28462.0
201907,세종특별자치시,관광총소비,0000,59767.0,56014.0
201907,세종특별자치시,호텔,1001,0.0,0.0
201907,세종특별자치시,콘도,1002,0.0,0.0
201907,세종특별자치시,캠핑장/펜션,1003,0.0,132.0
201907,세종특별자치시,기타숙박,1004,45.0,1963.0
201907,세종특별자치시,여행업,2001,0.0,0.0
201907,세종특별자치시,육상운송,3001,0.0,0.0
201907,세종특별자치시,수상운송,3002,0.0,0.0
201907,세종특별자치시,항공운송,3003,0.0,0.0
201907,세종특별자치시,렌터카,3004,0.0,0.0
201907,세종특별자치시,면세점,4001,0.0,0.0
201907,세종특별자치시,관광기념품,4002,0.0,0.0
201907,세종특별자치시,레저용품쇼핑,4003,1152.0,910.0
201907,세종특별자치시,대형쇼핑몰,4004,27016.0,22369.0
201907,세종특별자치시,카지노,5001,0.0,0.0
201907,세종특별자치시,관광유원시설,5002,0.0,0.0
201907,세종특별자치시,골프장,5003,1360.0,1775.0
201907,세종특별자치시,스키장,5004,0.0,0.0
201907,세종특별자치시,기타레저,5005,0.0,0.0
201907,세종특별자치시,문화서비스,5006,98.0,46.0
201907,세종특별자치시,식음료,6001,30095.0,28818.0
201908,세종특별자치시,관광총소비,0000,53186.0,70156.0
201908,세종특별자치시,호텔,1001,0.0,0.0
201908,세종특별자치시,콘도,1002,0.0,0.0
201908,세종특별자치시,캠핑장/펜션,1003,0.0,0.0
201908,세종특별자치시,기타숙박,1004,250.0,6621.0
201908,세종특별자치시,여행업,2001,0.0,0.0
201908,세종특별자치시,육상운송,3001,0.0,0.0
201908,세종특별자치시,수상운송,3002,0.0,0.0
201908,세종특별자치시,항공운송,3003,0.0,0.0
201908,세종특별자치시,렌터카,3004,0.0,0.0
201908,세종특별자치시,면세점,4001,0.0,0.0
201908,세종특별자치시,관광기념품,4002,12.0,0.0
201908,세종특별자치시,레저용품쇼핑,4003,278.0,163.0
201908,세종특별자치시,대형쇼핑몰,4004,24103.0,33647.0
201908,세종특별자치시,카지노,5001,0.0,0.0
201908,세종특별자치시,관광유원시설,5002,34.0,0.0
201908,세종특별자치시,골프장,5003,1680.0,2159.0
201908,세종특별자치시,스키장,5004,0.0,0.0
201908,세종특별자치시,기타레저,5005,0.0,0.0
201908,세종특별자치시,문화서비스,5006,102.0,54.0
201908,세종특별자치시,식음료,6001,26728.0,27512.0
201909,세종특별자치시,관광총소비,0000,66239.0,63854.0
201909,세종특별자치시,호텔,1001,0.0,0.0
201909,세종특별자치시,콘도,1002,0.0,0.0
201909,세종특별자치시,캠핑장/펜션,1003,0.0,0.0
201909,세종특별자치시,기타숙박,1004,1772.0,285.0
201909,세종특별자치시,여행업,2001,0.0,0.0
201909,세종특별자치시,육상운송,3001,0.0,0.0
201909,세종특별자치시,수상운송,3002,0.0,0.0
201909,세종특별자치시,항공운송,3003,0.0,0.0
201909,세종특별자치시,렌터카,3004,0.0,0.0
201909,세종특별자치시,면세점,4001,0.0,0.0
201909,세종특별자치시,관광기념품,4002,0.0,0.0
201909,세종특별자치시,레저용품쇼핑,4003,1006.0,353.0
201909,세종특별자치시,대형쇼핑몰,4004,29335.0,28302.0
201909,세종특별자치시,카지노,5001,0.0,0.0
201909,세종특별자치시,관광유원시설,5002,0.0,0.0
201909,세종특별자치시,골프장,5003,640.0,3269.0
201909,세종특별자치시,스키장,5004,0.0,0.0
201909,세종특별자치시,기타레저,5005,0.0,0.0
201909,세종특별자치시,문화서비스,5006,339.0,97.0
201909,세종특별자치시,식음료,6001,33147.0,31548.0
201910,세종특별자치시,관광총소비,0000,75629.0,63786.0
201910,세종특별자치시,호텔,1001,0.0,0.0
201910,세종특별자치시,콘도,1002,0.0,0.0
201910,세종특별자치시,캠핑장/펜션,1003,0.0,0.0
201910,세종특별자치시,기타숙박,1004,981.0,84.0
201910,세종특별자치시,여행업,2001,0.0,3319.0
201910,세종특별자치시,육상운송,3001,0.0,0.0
201910,세종특별자치시,수상운송,3002,0.0,0.0
201910,세종특별자치시,항공운송,3003,0.0,0.0
201910,세종특별자치시,렌터카,3004,0.0,0.0
201910,세종특별자치시,면세점,4001,0.0,0.0
201910,세종특별자치시,관광기념품,4002,0.0,0.0
201910,세종특별자치시,레저용품쇼핑,4003,2622.0,1159.0
201910,세종특별자치시,대형쇼핑몰,4004,25351.0,23166.0
201910,세종특별자치시,카지노,5001,0.0,0.0
201910,세종특별자치시,관광유원시설,5002,0.0,0.0
201910,세종특별자치시,골프장,5003,2965.0,610.0
201910,세종특별자치시,스키장,5004,0.0,0.0
201910,세종특별자치시,기타레저,5005,0.0,0.0
201910,세종특별자치시,문화서비스,5006,333.0,59.0
201910,세종특별자치시,식음료,6001,43378.0,35390.0
201911,세종특별자치시,관광총소비,0000,60526.0,59276.0
201911,세종특별자치시,호텔,1001,0.0,0.0
201911,세종특별자치시,콘도,1002,0.0,0.0
201911,세종특별자치시,캠핑장/펜션,1003,0.0,0.0
201911,세종특별자치시,기타숙박,1004,120.0,250.0
201911,세종특별자치시,여행업,2001,0.0,0.0
201911,세종특별자치시,육상운송,3001,0.0,0.0
201911,세종특별자치시,수상운송,3002,0.0,0.0
201911,세종특별자치시,항공운송,3003,0.0,0.0
201911,세종특별자치시,렌터카,3004,0.0,0.0
201911,세종특별자치시,면세점,4001,0.0,0.0
201911,세종특별자치시,관광기념품,4002,0.0,0.0
201911,세종특별자치시,레저용품쇼핑,4003,31.0,445.0
201911,세종특별자치시,대형쇼핑몰,4004,17534.0,21886.0
201911,세종특별자치시,카지노,5001,0.0,0.0
201911,세종특별자치시,관광유원시설,5002,0.0,0.0
201911,세종특별자치시,골프장,5003,1150.0,1406.0
201911,세종특별자치시,스키장,5004,0.0,0.0
201911,세종특별자치시,기타레저,5005,0.0,0.0
201911,세종특별자치시,문화서비스,5006,1104.0,9.0
201911,세종특별자치시,식음료,6001,40587.0,35281.0
201912,세종특별자치시,관광총소비,0000,60035.0,53841.0
201912,세종특별자치시,호텔,1001,0.0,0.0
201912,세종특별자치시,콘도,1002,0.0,0.0
201912,세종특별자치시,캠핑장/펜션,1003,0.0,0.0
201912,세종특별자치시,기타숙박,1004,80.0,1212.0
201912,세종특별자치시,여행업,2001,0.0,0.0
201912,세종특별자치시,육상운송,3001,0.0,0.0
201912,세종특별자치시,수상운송,3002,0.0,0.0
201912,세종특별자치시,항공운송,3003,0.0,0.0
201912,세종특별자치시,렌터카,3004,0.0,0.0
201912,세종특별자치시,면세점,4001,0.0,0.0
201912,세종특별자치시,관광기념품,4002,0.0,106.0
201912,세종특별자치시,레저용품쇼핑,4003,376.0,156.0
201912,세종특별자치시,대형쇼핑몰,4004,22639.0,18899.0
201912,세종특별자치시,카지노,5001,0.0,0.0
201912,세종특별자치시,관광유원시설,5002,0.0,0.0
201912,세종특별자치시,골프장,5003,0.0,488.0
201912,세종특별자치시,스키장,5004,0.0,0.0
201912,세종특별자치시,기타레저,5005,0.0,0.0
201912,세종특별자치시,문화서비스,5006,1548.0,160.0
201912,세종특별자치시,식음료,6001,35392.0,32822.0
