기준년월,광역지자체,중분류,,지출액,전년도 지출액
201905,울산광역시,식음료,6001,226691.0,214140.0
201906,울산광역시,관광총소비,0000,1052550.0,965786.0
201906,울산광역시,호텔,1001,525267.0,400354.0
201906,울산광역시,콘도,1002,0.0,0.0
201906,울산광역시,캠핑장/펜션,1003,0.0,260.0
201906,울산광역시,기타숙박,1004,29670.0,83071.0
201906,울산광역시,여행업,2001,917.0,880.0
201906,울산광역시,육상운송,3001,0.0,0.0
201906,울산광역시,수상운송,3002,0.0,0.0
201906,울산광역시,항공운송,3003,0.0,0.0
201906,울산광역시,렌터카,3004,410.0,300.0
201906,울산광역시,면세점,4001,2435.0,2964.0
201906,울산광역시,관광기념품,4002,4626.0,1651.0
201906,울산광역시,레저용품쇼핑,4003,13151.0,5674.0
201906,울산광역시,대형쇼핑몰,4004,262805.0,250198.0
201906,울산광역시,카지노,5001,0.0,0.0
201906,울산광역시,관광유원시설,5002,0.0,0.0
201906,울산광역시,골프장,5003,7256.0,4185.0
201906,울산광역시,스키장,5004,0.0,0.0
201906,울산광역시,기타레저,5005,0.0,0.0
201906,울산광역시,문화서비스,5006,467.0,254.0
201906,울산광역시,식음료,6001,205545.0,215994.0
201907,울산광역시,관광총소비,0000,1154990.0,1013695.0
201907,울산광역시,호텔,1001,584414.0,393683.0
201907,울산광역시,콘도,1002,0.0,0.0
201907,울산광역시,캠핑장/펜션,1003,0.0,20.0
201907,울산광역시,기타숙박,1004,46461.0,78751.0
201907,울산광역시,여행업,2001,714.0,1303.0
201907,울산광역시,육상운송,3001,0.0,0.0
201907,울산광역시,수상운송,3002,0.0,0.0
201907,울산광역시,항공운송,3003,0.0,0.0
201907,울산광역시,렌터카,3004,0.0,2423.0
201907,울산광역시,면세점,4001,15406.0,1317.0
201907,울산광역시,관광기념품,4002,2559.0,1853.0
201907,울산광역시,레저용품쇼핑,4003,4014.0,8930.0
201907,울산광역시,대형쇼핑몰,4004,293179.0,301088.0
201907,울산광역시,카지노,5001,0.0,0.0
201907,울산광역시,관광유원시설,5002,15.0,0.0
201907,울산광역시,골프장,5003,4703.0,5939.0
201907,울산광역시,스키장,5004,0.0,0.0
201907,울산광역시,기타레저,5005,0.0,0.0
201907,울산광역시,문화서비스,5006,390.0,132.0
201907,울산광역시,식음료,6001,203135.0,218255.0
201908,울산광역시,관광총소비,0000,1040579.0,898527.0
201908,울산광역시,호텔,1001,475934.0,362531.0
201908,울산광역시,콘도,1002,0.0,0.0
201908,울산광역시,캠핑장/펜션,1003,0.0,0.0
201908,울산광역시,기타숙박,1004,57757.0,74744.0
201908,울산광역시,여행업,2001,753.0,1021.0
201908,울산광역시,육상운송,3001,0.0,0.0
201908,울산광역시,수상운송,3002,0.0,0.0
201908,울산광역시,항공운송,3003,0.0,0.0
201908,울산광역시,렌터카,3004,600.0,429.0
201908,울산광역시,면세점,4001,7457.0,0.0
201908,울산광역시,관광기념품,4002,4293.0,1616.0
201908,울산광역시,레저용품쇼핑,4003,11076.0,3444.0
201908,울산광역시,대형쇼핑몰,4004,312911.0,272911.0
201908,울산광역시,카지노,5001,0.0,0.0
201908,울산광역시,관광유원시설,5002,42.0,0.0
201908,울산광역시,골프장,5003,2433.0,3275.0
201908,울산광역시,스키장,5004,0.0,0.0
201908,울산광역시,기타레저,5005,0.0,0.0
201908,울산광역시,문화서비스,5006,343.0,414.0
201908,울산광역시,식음료,6001,166980.0,178143.0
201909,울산광역시,관광총소비,0000,1037049.0,1050182.0
201909,울산광역시,호텔,1001,521412.0,439257.0
201909,울산광역시,콘도,1002,0.0,0.0
201909,울산광역시,캠핑장/펜션,1003,15.0,0.0
201909,울산광역시,기타숙박,1004,64031.0,117153.0
201909,울산광역시,여행업,2001,574.0,1045.0
201909,울산광역시,육상운송,3001,10.0,0.0
201909,울산광역시,수상운송,3002,0.0,0.0
201909,울산광역시,항공운송,3003,0.0,0.0
201909,울산광역시,렌터카,3004,670.0,120.0
201909,울산광역시,면세점,4001,2055.0,1359.0
