기준년월,광역지자체,중분류,,지출액,전년도 지출액
201905,인천광역시,관광유원시설,5002,170.0,374.0
201905,인천광역시,골프장,5003,115619.0,118665.0
201905,인천광역시,스키장,5004,0.0,0.0
201905,인천광역시,기타레저,5005,0.0,74.0
201905,인천광역시,문화서비스,5006,2155.0,1208.0
201905,인천광역시,식음료,6001,4353971.0,3032211.0
201906,인천광역시,관광총소비,0000,4.2164373E7,3.97771E7
201906,인천광역시,호텔,1001,1.6137499E7,1.1601113E7
201906,인천광역시,콘도,1002,0.0,0.0
201906,인천광역시,캠핑장/펜션,1003,248.0,12.0
201906,인천광역시,기타숙박,1004,584070.0,728857.0
201906,인천광역시,여행업,2001,8378.0,1123.0
201906,인천광역시,육상운송,3001,0.0,0.0
201906,인천광역시,수상운송,3002,672.0,607.0
201906,인천광역시,항공운송,3003,14197.0,6500.0
201906,인천광역시,렌터카,3004,297460.0,259053.0
201906,인천광역시,면세점,4001,1.8111782E7,2.2335645E7
201906,인천광역시,관광기념품,4002,196517.0,129741.0
201906,인천광역시,레저용품쇼핑,4003,57055.0,46568.0
201906,인천광역시,대형쇼핑몰,4004,2326585.0,1607121.0
201906,인천광역시,카지노,5001,0.0,0.0
201906,인천광역시,관광유원시설,5002,648.0,168.0
201906,인천광역시,골프장,5003,121833.0,120257.0
201906,인천광역시,스키장,5004,0.0,0.0
201906,인천광역시,기타레저,5005,178.0,0.0
201906,인천광역시,문화서비스,5006,2117.0,712.0
201906,인천광역시,식음료,6001,4305133.0,2939623.0
201907,인천광역시,관광총소비,0000,3.7580055E7,4.286409E7
201907,인천광역시,호텔,1001,1.6757999E7,1.4162122E7
201907,인천광역시,콘도,1002,0.0,0.0
201907,인천광역시,캠핑장/펜션,1003,268.0,1367.0
201907,인천광역시,기타숙박,1004,720614.0,652543.0
201907,인천광역시,여행업,2001,7637.0,5114.0
201907,인천광역시,육상운송,3001,0.0,0.0
201907,인천광역시,수상운송,3002,0.0,2683.0
201907,인천광역시,항공운송,3003,11355.0,8896.0
201907,인천광역시,렌터카,3004,299847.0,251056.0
201907,인천광역시,면세점,4001,1.2790005E7,2.1785535E7
201907,인천광역시,관광기념품,4002,204219.0,162149.0
201907,인천광역시,레저용품쇼핑,4003,80688.0,44111.0
201907,인천광역시,대형쇼핑몰,4004,2178310.0,1782158.0
201907,인천광역시,카지노,5001,0.0,0.0
201907,인천광역시,관광유원시설,5002,424.0,253.0
201907,인천광역시,골프장,5003,93815.0,89556.0
201907,인천광역시,스키장,5004,0.0,0.0
201907,인천광역시,기타레저,5005,0.0,0.0
201907,인천광역시,문화서비스,5006,2520.0,917.0
201907,인천광역시,식음료,6001,4432355.0,3915631.0
201908,인천광역시,관광총소비,0000,4.7372127E7,3.9832637E7
201908,인천광역시,호텔,1001,1.9837861E7,1.3993963E7
201908,인천광역시,콘도,1002,0.0,0.0
201908,인천광역시,캠핑장/펜션,1003,0.0,267.0
201908,인천광역시,기타숙박,1004,695814.0,657631.0
201908,인천광역시,여행업,2001,5400.0,485.0
201908,인천광역시,육상운송,3001,0.0,0.0
201908,인천광역시,수상운송,3002,0.0,166.0
201908,인천광역시,항공운송,3003,4571.0,2902.0
201908,인천광역시,렌터카,3004,252368.0,181609.0
201908,인천광역시,면세점,4001,1.9225246E7,1.8559991E7
201908,인천광역시,관광기념품,4002,181666.0,147242.0
201908,인천광역시,레저용품쇼핑,4003,75436.0,53145.0
201908,인천광역시,대형쇼핑몰,4004,2468624.0,2077335.0
201908,인천광역시,카지노,5001,0.0,0.0
201908,인천광역시,관광유원시설,5002,826.0,246.0
201908,인천광역시,골프장,5003,78101.0,79923.0
201908,인천광역시,스키장,5004,0.0,0.0
201908,인천광역시,기타레저,5005,0.0,0.0
201908,인천광역시,문화서비스,5006,2348.0,1700.0
201908,인천광역시,식음료,6001,4543864.0,4076033.0
201909,인천광역시,관광총소비,0000,4.481107E7,4.1094549E7
201909,인천광역시,호텔,1001,1.9561772E7,1.3772353E7
201909,인천광역시,콘도,1002,0.0,0.0
201909,인천광역시,캠핑장/펜션,1003,80.0,286.0
201909,인천광역시,기타숙박,1004,533211.0,851509.0
201909,인천광역시,여행업,2001,15185.0,1488.0
201909,인천광역시,육상운송,3001,0.0,0.0
201909,인천광역시,수상운송,3002,111.0,258.0
201909,인천광역시,항공운송,3003,5551.0,7286.0
201909,인천광역시,렌터카,3004,260033.0,254821.0
201909,인천광역시,면세점,4001,1.7742383E7,1.9420587E7
201909,인천광역시,관광기념품,4002,211682.0,138190.0
201909,인천광역시,레저용품쇼핑,4003,113911.0,76676.0
201909,인천광역시,대형쇼핑몰,4004,2159854.0,2331954.0
201909,인천광역시,카지노,5001,0.0,0.0
201909,인천광역시,관광유원시설,5002,752.0,307.0
201909,인천광역시,골프장,5003,77486.0,127112.0
201909,인천광역시,스키장,5004,0.0,0.0
201909,인천광역시,기타레저,5005,70.0,75.0
201909,인천광역시,문화서비스,5006,1552.0,1364.0
201909,인천광역시,식음료,6001,4127438.0,4110279.0
201910,인천광역시,관광총소비,0000,4.5985328E7,4.3801719E7
201910,인천광역시,호텔,1001,1.6370966E7,1.3322752E7
201910,인천광역시,콘도,1002,0.0,0.0
201910,인천광역시,캠핑장/펜션,1003,1620.0,320.0
201910,인천광역시,기타숙박,1004,693707.0,806630.0
201910,인천광역시,여행업,2001,1524.0,8048.0
201910,인천광역시,육상운송,3001,0.0,0.0
201910,인천광역시,수상운송,3002,317.0,286.0
201910,인천광역시,항공운송,3003,3536.0,11748.0
201910,인천광역시,렌터카,3004,284964.0,328476.0
