기준년월,광역지자체,중분류,,지출액,전년도 지출액
201906,경기도,호텔,1001,3526039.0,4420635.0
201906,경기도,콘도,1002,20273.0,25049.0
201906,경기도,캠핑장/펜션,1003,2255.0,1259.0
201906,경기도,기타숙박,1004,6086867.0,5161770.0
201906,경기도,여행업,2001,73234.0,90745.0
201906,경기도,육상운송,3001,10522.0,14850.0
201906,경기도,수상운송,3002,5850.0,4729.0
201906,경기도,항공운송,3003,0.0,0.0
201906,경기도,렌터카,3004,177146.0,145072.0
201906,경기도,면세점,4001,498.0,97.0
201906,경기도,관광기념품,4002,80384.0,107022.0
201906,경기도,레저용품쇼핑,4003,565142.0,410258.0
201906,경기도,대형쇼핑몰,4004,8434494.0,7266016.0
201906,경기도,카지노,5001,0.0,0.0
201906,경기도,관광유원시설,5002,85718.0,58620.0
201906,경기도,골프장,5003,508409.0,552455.0
201906,경기도,스키장,5004,0.0,0.0
201906,경기도,기타레저,5005,1625.0,1897.0
201906,경기도,문화서비스,5006,449728.0,357476.0
201906,경기도,식음료,6001,8868475.0,7035270.0
201907,경기도,관광총소비,0000,2.7938171E7,2.5560766E7
201907,경기도,호텔,1001,3512065.0,3732056.0
201907,경기도,콘도,1002,44788.0,13399.0
201907,경기도,캠핑장/펜션,1003,3915.0,84.0
201907,경기도,기타숙박,1004,5714049.0,5857425.0
201907,경기도,여행업,2001,65382.0,63936.0
201907,경기도,육상운송,3001,543779.0,12046.0
201907,경기도,수상운송,3002,5003.0,3833.0
201907,경기도,항공운송,3003,0.0,0.0
201907,경기도,렌터카,3004,193820.0,125979.0
201907,경기도,면세점,4001,3148.0,3616.0
201907,경기도,관광기념품,4002,67463.0,90200.0
201907,경기도,레저용품쇼핑,4003,485867.0,430314.0
201907,경기도,대형쇼핑몰,4004,8176760.0,7512091.0
201907,경기도,카지노,5001,0.0,0.0
201907,경기도,관광유원시설,5002,71638.0,52819.0
201907,경기도,골프장,5003,311572.0,353944.0
201907,경기도,스키장,5004,50.0,0.0
201907,경기도,기타레저,5005,3608.0,1811.0
201907,경기도,문화서비스,5006,505219.0,427152.0
201907,경기도,식음료,6001,8230043.0,6880061.0
201908,경기도,관광총소비,0000,2.8923388E7,2.5061719E7
201908,경기도,호텔,1001,3712471.0,3108555.0
201908,경기도,콘도,1002,2791.0,21149.0
201908,경기도,캠핑장/펜션,1003,94.0,942.0
201908,경기도,기타숙박,1004,5892135.0,6241305.0
201908,경기도,여행업,2001,92951.0,66974.0
201908,경기도,육상운송,3001,549854.0,25708.0
201908,경기도,수상운송,3002,5154.0,3419.0
201908,경기도,항공운송,3003,0.0,0.0
201908,경기도,렌터카,3004,203267.0,106712.0
201908,경기도,면세점,4001,1024.0,145.0
201908,경기도,관광기념품,4002,60646.0,83300.0
201908,경기도,레저용품쇼핑,4003,580334.0,392998.0
201908,경기도,대형쇼핑몰,4004,8334002.0,7707966.0
201908,경기도,카지노,5001,0.0,0.0
201908,경기도,관광유원시설,5002,58698.0,39937.0
201908,경기도,골프장,5003,309963.0,274653.0
201908,경기도,스키장,5004,0.0,420.0
201908,경기도,기타레저,5005,3204.0,1255.0
201908,경기도,문화서비스,5006,470993.0,354929.0
201908,경기도,식음료,6001,8645806.0,6631354.0
201909,경기도,관광총소비,0000,2.6941401E7,2.6792069E7
201909,경기도,호텔,1001,3139514.0,3591707.0
201909,경기도,콘도,1002,1496.0,6134.0
201909,경기도,캠핑장/펜션,1003,1577.0,386.0
201909,경기도,기타숙박,1004,5330863.0,5935632.0
201909,경기도,여행업,2001,96178.0,85679.0
201909,경기도,육상운송,3001,587697.0,28228.0
201909,경기도,수상운송,3002,4270.0,4681.0
201909,경기도,항공운송,3003,0.0,0.0
201909,경기도,렌터카,3004,174915.0,120058.0
201909,경기도,면세점,4001,1858.0,3022.0
201909,경기도,관광기념품,4002,91845.0,105641.0
201909,경기도,레저용품쇼핑,4003,672952.0,517827.0
201909,경기도,대형쇼핑몰,4004,7987742.0,8354480.0
201909,경기도,카지노,5001,0.0,0.0
201909,경기도,관광유원시설,5002,51951.0,46236.0
201909,경기도,골프장,5003,381306.0,460936.0
201909,경기도,스키장,5004,0.0,0.0
201909,경기도,기타레저,5005,12118.0,1387.0
201909,경기도,문화서비스,5006,283584.0,234713.0
201909,경기도,식음료,6001,8121536.0,7295323.0
201910,경기도,관광총소비,0000,3.2049364E7,3.0094115E7
201910,경기도,호텔,1001,3449495.0,4122344.0
201910,경기도,콘도,1002,33495.0,14010.0
201910,경기도,캠핑장/펜션,1003,2818.0,1821.0
201910,경기도,기타숙박,1004,5848593.0,6290673.0
201910,경기도,여행업,2001,106266.0,101473.0
201910,경기도,육상운송,3001,696886.0,19995.0
201910,경기도,수상운송,3002,7779.0,4745.0
201910,경기도,항공운송,3003,0.0,0.0
201910,경기도,렌터카,3004,226849.0,160842.0
201910,경기도,면세점,4001,26409.0,592.0
201910,경기도,관광기념품,4002,80990.0,72386.0
201910,경기도,레저용품쇼핑,4003,859213.0,720775.0
201910,경기도,대형쇼핑몰,4004,1.0434079E7,1.0059333E7
201910,경기도,카지노,5001,0.0,0.0
201910,경기도,관광유원시설,5002,83115.0,62905.0
201910,경기도,골프장,5003,588635.0,603409.0
201910,경기도,스키장,5004,0.0,0.0
201910,경기도,기타레저,5005,1414.0,861.0
201910,경기도,문화서비스,5006,420518.0,319669.0
201910,경기도,식음료,6001,9182811.0,7538281.0
201911,경기도,관광총소비,0000,3.3579253E7,2.9362416E7
201911,경기도,호텔,1001,3853549.0,4904380.0
