,상호명,시도명,시군구명,경도,위도
3160,리버샤인빌리지,강원도,홍천군,127.714031859112,37.6873347369442
3161,동막골민박,강원도,철원군,127.281689290171,38.2437354274312
3162,동강산삼거북선펜션,강원도,영월군,128.41982885884,37.1826828577436
3163,워터펜션,강원도,정선군,128.616277350328,37.3692547040277
3164,평창물소리펜션,강원도,평창군,128.350797288921,37.6252388502236
3165,알프스펜션,강원도,화천군,127.763435461399,38.1235220105066
3166,황씨네민박,강원도,동해시,129.112105213303,37.5801805755185
3167,평창하늘펜션2,강원도,평창군,128.350148381235,37.6245649785236
3168,쇠똥구리황토민박,강원도,인제군,128.423634375035,37.9698987291705
3169,강과들민박,강원도,춘천시,127.545185216503,37.844279360035
3170,오로라스카이,강원도,강릉시,128.7101762842,37.8468186357972
3171,용담계곡민박,강원도,화천군,127.530489820753,38.0612393598267
3172,동해현진관광호텔한식당,강원도,동해시,129.117679163575,37.5198035283503
3173,홀리데이인리조트,강원도,평창군,128.691514546502,37.6646687662592
3174,토미펜션,강원도,평창군,128.336601704081,37.5798843381606
3175,가손이민박,강원도,화천군,127.726061506952,38.1016638387947
3176,산천어민박,강원도,화천군,127.625283947636,38.1363350529654
3177,파인힐펜션,강원도,양양군,128.669915052317,37.9367504099482
3178,달빛이야기,강원도,평창군,128.382564502512,37.5944768354944
3179,금당계곡개수민박,강원도,평창군,128.392366162797,37.4855224504361
3180,황골모텔,강원도,원주시,128.008554507306,37.3642096917667
3181,다가가다한옥,강원도,화천군,127.72574933615,38.0967166535626
3182,호텔E,강원도,속초시,128.599484598361,38.2119587713806
3183,산수정화,강원도,화천군,127.772333579323,38.1266029584385
3184,도레미민박,강원도,동해시,129.089167182629,37.5886929788499
3185,평창태기산캠핑장펜션,강원도,평창군,128.302641189752,37.5672711376594
3186,만천장,강원도,원주시,127.939968922247,37.3658798429918
3187,서울민박,강원도,정선군,128.736979391582,37.5189631172294
3188,돌고래민박,강원도,양양군,128.778817327941,37.9482615569133
3189,초콜릿,강원도,강릉시,128.887850062084,37.8078337358267
3190,강변민박,강원도,화천군,127.634116009673,38.0511740141048
3191,할머니농박원주2호점,강원도,원주시,127.834906355805,37.3758993050462
3192,아침풍경,강원도,인제군,128.327340036948,37.865966977544
3193,시간여행펜션,강원도,춘천시,127.635238079861,37.8083080605294
3194,화진포농원콘도민박,강원도,고성군,128.432960060658,38.4870037745567
3195,아미고강촌,강원도,춘천시,127.642050822791,37.7897585559666
3196,산내들민박,강원도,정선군,128.618525686717,37.361196184765
3197,경포빅토리아파크,강원도,강릉시,128.901958398854,37.8034647645578
3198,경포샌드펜션,강원도,강릉시,128.885673156955,37.8081294370094
3199,대전민박,강원도,양양군,128.758866351854,37.9809359672736
3200,별나라여행펜션,강원도,횡성군,128.24178337695,37.4969198216756
3201,캠핑n펜션,강원도,화천군,127.711990017644,38.116523594929
3202,그린파크,강원도,철원군,127.437218831108,38.2390433163238
3203,산수장,강원도,화천군,127.525495031434,38.0688327056218
3204,엘도라도아마존,강원도,춘천시,127.526767722403,37.8263754200376
3205,필그림게스트하우스,강원도,강릉시,128.917316060208,37.7955794430166
3206,월드와이드모텔,강원도,양양군,128.802977617143,37.9204474602997
3207,물안골스머프펜션,강원도,화천군,127.551702971806,38.0509697243365
3208,털보네농어촌민박,강원도,영월군,128.519727945479,37.2305419772992
3209,영일민박,강원도,양양군,128.785522653025,37.9421892958089
3210,저문강민박,강원도,횡성군,127.992147917586,37.4993746366227
3211,사계절민박,강원도,동해시,129.105751255616,37.5830695117848
3212,평창클라우드펜션,강원도,평창군,128.691690011991,37.7006644438156
3213,종가민박,강원도,화천군,127.789253169259,38.0535456964251
3214,목화장모텔,강원도,인제군,128.20809655101,38.2220353811679
3215,설악비치하우스민박,강원도,고성군,128.558028008555,38.2591304640683
3216,에이힐무인관리,강원도,강릉시,128.850434886139,37.7864222770151
3217,삼포원룸식민박,강원도,고성군,128.531127268542,38.315240846122
3218,향원민박,강원도,고성군,128.361723059915,38.2875503419424
3219,산꾼의집,강원도,화천군,127.609649273763,38.1418342120825
3220,샤크아일랜드,강원도,춘천시,127.526648662739,37.8272309209294
3221,몽키레저타운,강원도,춘천시,127.625973545502,37.760478827187
3222,더샵,강원도,고성군,128.432954023815,38.4859947544846
3223,향나무민박,강원도,평창군,128.388135655738,37.4283802842677
3224,휴모텔,강원도,속초시,128.596567742412,38.2127484616104
3225,해를품은바다,강원도,삼척시,129.32276334564,37.2732411335085
3226,엄마사랑,강원도,인제군,128.300219119907,38.1251515503427
3227,반달곰산장,강원도,속초시,128.516725793249,38.169366745479
3228,청솔민박,강원도,고성군,128.528607135112,38.3162162508228
3229,에덴민박,강원도,인제군,128.358653942269,38.2120135091275
3230,바다향기,강원도,강릉시,129.044274696978,37.636682250796
3231,바다소나무,강원도,삼척시,129.223027062636,37.3904512188979
3232,해돋이하우스,강원도,고성군,128.559293753705,38.2587910827222
3233,사철민박,강원도,고성군,128.555907317879,38.2717359609734
3234,더블유모텔,강원도,강릉시,128.913178426007,37.7998193228566
3235,빛나리민박,강원도,홍천군,127.626560561001,37.6933255020026
3236,선녀민박,강원도,속초시,128.608080401791,38.1814167506983
3237,피노트리,강원도,양양군,128.64427003379,38.0808908766398
3238,라스베가스모텔,강원도,정선군,128.841332839795,37.2283696432971
3239,막동야영장민박,강원도,평창군,128.565683496717,37.5085451585457
3240,푸른솔여관,강원도,원주시,127.783094630198,37.3783747776842
3241,자연인삼농원민박,강원도,화천군,127.743984076239,38.1347616265029
3242,동튼민박,강원도,강릉시,128.844052924784,37.8650816559344
3243,용소민박,강원도,양양군,128.559214376398,38.0361866417048
3244,해돋이민박,강원도,양양군,128.722937781889,38.0223557172567
3245,네이플하우스,강원도,강릉시,128.886531444381,37.7516471370174
3246,하이,강원도,삼척시,129.327712392597,37.2622829081058
3247,빨간지붕민박,강원도,화천군,127.518411556362,38.0332235568705
3248,보리리조트펜션,강원도,정선군,128.802336251457,37.2660901173804
3249,까치민박,강원도,삼척시,129.286359170105,37.3098739557236
3250,덴마크모텔,강원도,태백시,128.988574269211,37.1637136603825
3251,곰스테이리조트,강원도,속초시,128.530710492163,38.1668176872747
3252,해돋이민박,강원도,강릉시,128.828307105565,37.9062523232395
3253,한마음비치,강원도,양양군,128.633945264872,38.1154907228689
3254,신데렐라,강원도,영월군,128.416355101662,37.2105039532913
3255,송석화원민박,강원도,강릉시,128.712666221733,37.8812043629105
3256,BABOTEL,강원도,삼척시,129.167575561103,37.4433448738574
3257,강원장여관,강원도,인제군,128.203467242569,38.1221153742986
3258,경포모텔,강원도,정선군,128.854993522019,37.1996527016535
3259,왕골펜션,강원도,화천군,127.670632061774,38.0593459379133
3260,오리골민박,강원도,홍천군,127.67318353327,37.6916528009014
3261,놀자네민박,강원도,화천군,127.796210065629,38.0430973175551
3262,풍산리애,강원도,화천군,127.74242750693,38.1524626274415
3263,오가네민박,강원도,인제군,128.383442255017,37.9495115181818
3264,선녀와나뭇꾼,강원도,평창군,128.331667790867,37.6620485213171
3265,철원펜션,강원도,철원군,127.28539652116,38.187087554261
3266,발리모텔,강원도,강릉시,128.831647098876,37.8958582203971
3267,하얏트파크여관,강원도,강릉시,128.902637684876,37.8070275763106
3268,성류장여관,강원도,동해시,129.102742808486,37.544893742636
3269,칠부자집,강원도,영월군,128.603659405254,37.1111682980998
3270,외옹치하우스,강원도,속초시,128.606841967505,38.1821078955794
3271,그레이스,강원도,홍천군,127.839651302336,37.7181272641076
3272,아침햇살,강원도,고성군,128.566979894751,38.2479967108404
3273,갈천밸리,강원도,양양군,128.500464680614,37.9135089540832
3274,블루하우스모텔,강원도,홍천군,127.907764276795,37.692411972049
3275,진선미민박,강원도,원주시,128.015999569491,37.2823785789121
3276,서울민박,강원도,강릉시,129.03223343877,37.6892639899822
3277,영빈장여관,강원도,홍천군,127.886762656605,37.69340286236
3278,스위트모텔,강원도,양양군,128.63022628645,38.1166729951085
3279,동강별자리민박,강원도,영월군,128.505221723583,37.2014624300746
3280,화천파크,강원도,화천군,127.705338417769,38.1030372718818
3281,별무리펜션,강원도,횡성군,128.257194148169,37.5385804224292
3282,아라리민박,강원도,정선군,128.850024278029,37.2035361909903
3283,광명장,강원도,춘천시,127.749595479725,37.8839330201208
3284,돌담집민박,강원도,평창군,128.331482025756,37.6432078477104
3285,세화장모텔,강원도,원주시,127.939099240934,37.3663299530623
3286,소돌해변슈퍼민박,강원도,강릉시,128.82491098537,37.9066095450036
3287,보이저,강원도,강릉시,128.706017989977,37.8802172645641
3288,빛고을마실,강원도,강릉시,129.035310171607,37.6871106052366
3289,세빈모텔,강원도,강릉시,128.902008940383,37.805752952887
3290,로얄장여관,강원도,원주시,127.951033777224,37.3472499700929
3291,아침의소리,강원도,평창군,128.343932309923,37.5982540667444
3292,더클래스300콘도미니엄,강원도,속초시,128.600496025694,38.1849515498684
3293,비수구미민박,강원도,화천군,127.84919619956,38.1831015252198
3294,금대장여관복합펜션,강원도,원주시,128.015999569491,37.2823785789121
3295,용화파도민박,강원도,삼척시,129.301679318962,37.2902976496088
3296,둥지민박,강원도,정선군,128.671147673959,37.3870139505065
3297,금천집,강원도,원주시,128.013629878821,37.2743588820646
3298,일하모텔,강원도,동해시,129.118904668514,37.5669972775804
3299,파인힐민박,강원도,춘천시,127.635385007177,37.8084526812395
3300,별장하우스,강원도,양양군,128.629869407822,38.1215942613767
3301,석경파크장,강원도,원주시,128.006837758832,37.3561538773298
3302,진주여인숙,강원도,홍천군,128.188068813293,37.7106165648601
3303,아침바다,강원도,양양군,128.630700542614,38.1214276262317
3304,팔도민박,강원도,춘천시,127.634694382167,37.8080180441034
3305,동진여인숙,강원도,원주시,127.938874817065,37.3646357517134
3306,을지회관,강원도,인제군,128.198083043597,38.1175565455326
3307,해맞이하우스,강원도,속초시,128.549473263282,38.165461026708
3308,황토민박,강원도,강릉시,128.653908638847,37.836494436417
3309,백운골민박,강원도,정선군,128.586265762622,37.2454511591297
3310,아롱가지황토민박,강원도,인제군,128.381964848199,37.9498587090211
3311,뉴호수장,강원도,강릉시,128.909169067818,37.8034453776643
3312,서울민박,강원도,강릉시,128.899389581985,37.8116926380772
3313,산호파크장,강원도,속초시,128.597460849202,38.1906881986398
3314,운정민박,강원도,인제군,128.269665812962,37.8708706206562
3315,푸른솔민박,강원도,철원군,127.270947410301,38.2017204901214
3316,구룡골산막민박,강원도,평창군,128.39873660114,37.4948183388511
3317,소정이네민박,강원도,양양군,128.623441520773,38.1288363834684
3318,사철민박,강원도,양양군,128.770863420329,37.9536478525645
3319,한계령하얀집,강원도,인제군,128.296575229757,38.1266204080361
3320,설악파크,강원도,인제군,128.317694074787,37.9566992888976
3321,반암타운민박,강원도,고성군,128.46228884937,38.4217811400756
3322,서울여관,강원도,정선군,128.648459866848,37.2122001820182
3323,미션모텔,강원도,강릉시,128.898436163759,37.7601617453632
3324,인천민박,강원도,동해시,129.119891510734,37.559572406591
3325,해향민박,강원도,삼척시,129.307730154343,37.2893388983831
3326,하늘내린호텔,강원도,인제군,128.174945519278,38.0659211172601
3327,이틀모텔,강원도,원주시,127.929229002831,37.3453285780703
3328,성신장여관,강원도,고성군,128.471864935953,38.3798311180383
3329,자작나무펜션,강원도,평창군,128.695072735171,37.656060873306
3330,목화장여관,강원도,양구군,127.988012699766,38.1056315568031
3331,백야펜션모텔,강원도,강릉시,128.898752118555,37.8115713615623
3332,설악비치펜션,강원도,양양군,128.622909742155,38.129343752561
3333,설악산방펜션,강원도,속초시,128.549552669649,38.1973100829436
3334,엠파스,강원도,양양군,128.634062572013,38.1158685017559
3335,속초고향민박,강원도,속초시,128.6072206218,38.1809707138335
3336,산촌민박,강원도,영월군,128.670954351213,37.1097072198344
3337,용정민박,강원도,삼척시,129.301262224743,37.289653473983
3338,햇살맞이민박,강원도,양양군,128.607152795198,38.150779422376
3339,용봉민박,강원도,정선군,128.70974901441,37.5081188255775
3340,치악산펜션,강원도,원주시,128.0450327476,37.4046160563824
3341,백두모텔,강원도,양양군,128.619262895716,38.1324173510528
3342,별궁여관,강원도,원주시,127.945904344876,37.3543755289524
3343,해바라기,강원도,인제군,128.490653265463,37.9841715503417
3344,S모텔,강원도,강릉시,128.898271481557,37.7615595827832
3345,대포하우스민박,강원도,속초시,128.602089059548,38.1760147593633
3346,랜드호텔,강원도,정선군,128.814566762889,37.2271149891896
3347,산들민박,강원도,평창군,128.599700257375,37.7107913119543
3348,천일모텔,강원도,춘천시,127.728046876584,37.8823174288289
3349,동산항구민박,강원도,양양군,128.760550149499,37.9797447883236
3350,그레이스모텔,강원도,홍천군,127.839651302336,37.7181272641076
3351,늘푸른하우스,강원도,고성군,128.560851645893,38.2563240219132
3352,동쪽하늘펜션앤게스트하우스,강원도,동해시,129.119799511997,37.5609879040305
3353,동강의숲속의아침,강원도,영월군,128.518028766698,37.2309098695342
3354,송이모텔,강원도,양양군,128.623552552065,38.0774977818996
3355,알프스장,강원도,강릉시,128.87537226352,37.837894802106
3356,잣나무집정원,강원도,인제군,128.404160453328,37.9636781834353
3357,트로이텔,강원도,원주시,127.832389631254,37.3651906059967
3358,O2모텔,강원도,평창군,128.56450319904,37.645999354891
3359,패밀리하우스,강원도,속초시,128.578627161989,38.1938818587252
3360,어달리민박,강원도,동해시,129.120040529586,37.5604540071676
3361,짝모텔,강원도,춘천시,127.734696254238,37.8762596714922
3362,서울파크,강원도,철원군,127.438879386928,38.2385016781048
3363,장호항콘도형민박,강원도,삼척시,129.317251469152,37.2862778424585
3364,로그하우스,강원도,횡성군,128.242509540851,37.497648213909
3365,롯데원룸민박,강원도,정선군,128.858240474529,37.1969078782856
3366,맑은물리조트리버빌,강원도,인제군,128.299739021455,37.9795870976468
3367,우리민박,강원도,고성군,128.421557051754,38.5050819755794
3368,솔밭집민박,강원도,인제군,128.300231263439,38.1253317172114
3369,씨스포빌,강원도,삼척시,129.207904242289,37.4051226111239
3370,대구장여관,강원도,화천군,127.662740383951,38.2093829990576
3371,창서콘도텔,강원도,평창군,128.340788884348,37.5744839094645
3372,캘리포니아모텔,강원도,평창군,128.594130377109,37.668019761145
3373,유학산장,강원도,원주시,128.059126156413,37.4288314574661
3374,오아시스모텔매점,강원도,강릉시,129.042176721805,37.6795175728989
3375,까치민박,강원도,삼척시,129.345855634032,37.2308292525
3376,약수민박,강원도,인제군,128.385180124462,37.9489291926405
3377,성빈장여관,강원도,동해시,129.104089234382,37.5456470430369
3378,인진쑥민박,강원도,인제군,128.433297440024,37.9737829282635
3379,포시즌민박,강원도,삼척시,129.171271151893,37.4658254533405
3380,산들바람,강원도,인제군,128.491018497674,37.9843141872876
3381,프린스모텔,강원도,정선군,128.851586914908,37.2022453955427
3382,어답산한옥민박,강원도,횡성군,128.064095696868,37.5718766873045
3383,예술촌,강원도,홍천군,128.169671342978,37.7947213507132
3384,파랑새민박,강원도,화천군,127.73810302088,38.0886268672257
3385,토종닭집민박,강원도,양양군,128.623605338927,37.9156329808376
3386,하얀집,강원도,홍천군,127.694677289264,37.7066949494071
3387,설악애맑은해,강원도,양양군,128.583311735083,38.0668024142486
3388,미도장모텔,강원도,정선군,128.774986910105,37.2443664604374
3389,노란잠수함,강원도,인제군,128.240504257757,38.0154481733978
3390,봄들농장,강원도,화천군,127.761967290641,38.0557551289533
3391,산장여관,강원도,정선군,128.817115852865,37.2273317175039
3392,솔바람민박,강원도,화천군,127.761967290641,38.0557551289533
3393,만금장여관,강원도,춘천시,127.715093410946,37.8747902438715
3394,사랑이머무는풍경,강원도,춘천시,127.642333451683,37.7900117053604
3395,용띠민박,강원도,강릉시,128.834380785574,37.8972985015565
3396,그린노즈,강원도,춘천시,127.640192902156,37.791248623027
3397,헤라펜션,강원도,인제군,128.345053206556,38.1974134054174
3398,가리산민박,강원도,홍천군,127.99596275388,37.8549607568543
3399,하조대에코하임펜션,강원도,양양군,128.692607206691,38.0078250604418
3400,펜션별,강원도,속초시,128.60522391626,38.1852065782063
3401,세인트힐,강원도,평창군,128.35320040825,37.5752223523877
3402,아시안파크,강원도,양양군,128.616439640147,38.1371533266468
3403,세종장,강원도,영월군,128.481169107652,37.1834859461698
3404,무엽이네민박,강원도,양양군,128.623893764655,37.9161179985271
3405,썬업빌,강원도,강릉시,129.032408612067,37.6896318756616
3406,더블루마크호텔,강원도,속초시,128.601454246896,38.1848745680778
3407,싸리골민박,강원도,영월군,128.602880145331,37.1051256453388
3408,화악산민박,강원도,화천군,127.519053898796,38.0447409414505
3409,한반도다올펜션,강원도,영월군,128.34870323753,37.2285016531072
3410,패밀리파크,강원도,양양군,128.629333006323,38.1188941953581
3411,힐탑하우스,강원도,원주시,127.92981412766,37.3472482957439
3412,콩새민박,강원도,원주시,128.046603640329,37.4059040254186
3413,늘푸른펜션식민박,강원도,인제군,128.277042118084,37.9010829449591
3414,미산너와집,강원도,인제군,128.368994564764,37.8681324226094
3415,장호민박,강원도,삼척시,129.310452714054,37.2850557899353
3416,동강의숲속아침농어촌민박,강원도,영월군,128.518028766698,37.2309098695342
3417,몸이웃는집,강원도,횡성군,127.878179196159,37.547357926607
3418,파인힐,강원도,영월군,128.191580963257,37.2974355411406
3419,설악펜션,강원도,양양군,128.491431821672,38.0769171399194
3420,황토마을민박,강원도,화천군,127.742585412404,38.1302536243125
3421,깐데루나,강원도,홍천군,127.702434751614,37.6811518247839
3422,별바라기,강원도,영월군,128.353245285555,37.2117001949373
3423,파라다이스여관,강원도,원주시,127.937303782077,37.3260402836055
3424,일신민박,강원도,삼척시,129.34290003239,37.2338273038789
3425,나모펜션,강원도,평창군,128.350593163733,37.5745092655189
3426,썬비치콘도텔,강원도,양양군,128.72303780326,38.0221028248174
3427,여유펜션,강원도,정선군,128.622118076896,37.3532927505243
3428,쉼터민박,강원도,고성군,128.401127026453,38.5404339867112
3429,새움민박,강원도,양양군,128.724289640531,38.0208427431892
3430,펜션플로렌스,강원도,평창군,128.328457620157,37.6486136710524
3431,한일여관,강원도,정선군,128.849576693033,37.4952928765959
3432,우진여관,강원도,태백시,128.950437329004,37.1203849151188
3433,꿈에그린민박,강원도,춘천시,127.640461113375,37.7874470536443
3434,아리야,강원도,정선군,128.817671567618,37.2266160085581
3435,황토자리,강원도,횡성군,127.799422831869,37.5010158148858
3436,애니콜민박,강원도,평창군,128.321412345071,37.5889013492084
3437,코코하우스,강원도,강릉시,128.846147056992,37.8683192639542
3438,갯골산머루민박,강원도,인제군,128.158450050009,38.0690439517749
3439,곡운구곡민박,강원도,화천군,127.528289573634,38.0613747103763
3440,수평선모텔,강원도,양양군,128.63090925224,38.1191740554117
3441,펠리스회집,강원도,삼척시,129.191213663438,37.4402887101523
3442,늘푸른밥상늘푸른펜션,강원도,철원군,127.286824035059,38.1881954118531
3443,콘도식민박,강원도,양양군,128.663857192711,38.088917757442
3444,내린천아름펜션,강원도,인제군,128.202686604243,38.0459463969999
3445,풀빌라K,강원도,강릉시,128.869840337438,37.8457115084195
3446,두산민박,강원도,평창군,128.559168909908,37.6433846649128
3447,엄마네펜션,강원도,양구군,127.987624412764,38.1091544078801
3448,오해피펜션,강원도,평창군,128.274870354554,37.4802224037128
3449,복골온천펜션,강원도,양양군,128.565501549721,38.1425902130034
3450,제우스모텔,강원도,정선군,128.840929751863,37.2275885453124
3451,산들강민박,강원도,철원군,127.280208256228,38.1946329841175
3452,KL모텔,강원도,속초시,128.589642995506,38.1909349405827
3453,산수정민박,강원도,춘천시,127.619192672723,37.7991207720174
3454,하이디,강원도,홍천군,127.692850876546,37.7040591286182
3455,유로펜션,강원도,홍천군,127.982024845166,37.7844981566882
3456,평창문익점펜션,강원도,평창군,128.394735606044,37.5468240933547
3457,설악산오색펜션,강원도,양양군,128.492240706439,38.0768596955388
3458,등대민박,강원도,강릉시,128.833774045616,37.896933389151
3459,꽃내음펜션,강원도,삼척시,129.297560280284,37.2835759240129
3460,솔바다펜션,강원도,삼척시,129.304731504834,37.2894080358981
3461,파스텔펜션A,강원도,춘천시,127.787252417086,37.9297070603887
3462,드리밍팬션.,강원도,춘천시,127.635999052373,37.8106080576169
3463,사람사는세상,강원도,철원군,127.292421254832,38.1854542969757
3464,호텔하이빌,강원도,정선군,128.813946152375,37.2270381563646
3465,영심이떡볶이앤김밥,강원도,홍천군,127.696003973669,37.6678628296693
3466,모텔비발디,강원도,춘천시,127.692734515592,37.8693098270532
3467,태백관광호텔,강원도,태백시,128.961957975485,37.1992829798656
3468,팜비치민박,강원도,동해시,129.099082923683,37.5854023951744
3469,비너스모텔,강원도,춘천시,127.740116377118,37.915655587433
3470,게스트하우스길손,강원도,속초시,128.51266653674,38.2073425751085
3471,프라다민박,강원도,강릉시,128.897793407752,37.8121192800673
3472,노루목모텔,강원도,속초시,128.566715032275,38.203562322945
3473,행복민박,강원도,동해시,129.115472082096,37.5523879376667
3474,충남여인숙,강원도,평창군,128.373482332814,37.6352160945835
3475,천냥바위캡슐펜션,강원도,홍천군,127.809914903876,37.7116855864356
3476,풍차랑허브랑펜션,강원도,평창군,128.69471475343,37.710053523955
3477,프로미민박,강원도,정선군,128.776988525315,37.2417131036753
3478,냇가에앉아서,강원도,강릉시,128.74657254513,37.8492785540898
3479,무학민박,강원도,양양군,128.630101774098,38.1167817806006
3480,무릉계곡펜션,강원도,동해시,129.042807475679,37.4730300256896
3481,필라투스스키샵,강원도,평창군,128.703691016058,37.6649842038795
3482,마운틴모텔,강원도,강릉시,128.911495299782,37.7663325623158
3483,안대리민박,강원도,양구군,127.981164184642,38.0880071601675
3484,강릉게스트하우스감자려인숙이,강원도,강릉시,128.891913851151,37.7963511384686
3485,플라워파크,강원도,춘천시,127.699405840058,37.8694622014869
3486,동강황토팬션,강원도,평창군,128.540994081762,37.2921010120626
3487,산속에송어펜션,강원도,평창군,128.48981655553,37.5305910537954
3488,장호항해돋이민박,강원도,삼척시,129.318546157738,37.2855065377527
3489,철암민박,강원도,태백시,129.036644374914,37.1095970956449
3490,샤론웰빙하우스,강원도,춘천시,127.762765588236,37.8467747596056
3491,산수장,강원도,동해시,129.109552446897,37.5492900861758
3492,우리관광농원민박,강원도,원주시,127.914475327112,37.4066572280648
3493,하얀파도펜션,강원도,속초시,128.591064340371,38.2043612553373
3494,평안여인숙,강원도,강릉시,128.899685547223,37.7630535001886
3495,금호리조트,강원도,속초시,128.54886947812,38.1838617587745
3496,청솔장여관,강원도,원주시,127.945226213583,37.3555376501065
3497,까사모로1,강원도,홍천군,127.709526531666,37.6970821664863
3498,셀미션모텔,강원도,강릉시,128.898436163759,37.7601617453632
3499,평창더위사냥축제위원회,강원도,평창군,128.453302784574,37.5022357170099
3500,남이섬레저파크샘마을,강원도,춘천시,127.541750231442,37.7731834660764
3501,삼남매와뭉치네캠핑장,강원도,평창군,128.358257822977,37.6312355473212
3502,하늘가까이펜션,강원도,평창군,128.328174391682,37.6486324804763
3503,구구세농어촌민박,강원도,영월군,128.549373632277,37.0961399256143
3504,풀빛향기,강원도,강릉시,129.011719236833,37.6840085980919
3505,바우골민박,강원도,강릉시,128.795728195921,37.7571787310389
3506,평화모텔,강원도,삼척시,129.164541821991,37.4437442354957
3507,올리브,강원도,춘천시,127.564917676358,37.8178455678231
3508,라온빌리지,강원도,춘천시,127.633724574226,37.7974278409587
3509,도문스테이,강원도,속초시,128.585061811273,38.167667706525
3510,아람,강원도,강릉시,128.892778967428,37.8050213609413
3511,강마을민박,강원도,정선군,128.610918688867,37.3697690944336
3512,에스비에스민박,강원도,속초시,128.601904387534,38.1924133874471
3513,귀네미풍차와허스키민박,강원도,태백시,129.003950874713,37.3342147963894
3514,비612,강원도,강릉시,128.863017387504,37.8491314840423
3515,아모르모텔,강원도,강릉시,128.897682785,37.7616812011103
3516,해달별민박,강원도,양구군,127.98635843481,38.1103075411497
3517,숲속맘,강원도,홍천군,127.687687383084,37.6913497010001
3518,숲속의작은집,강원도,춘천시,127.615472544692,37.8245449284086
3519,자연속으로,강원도,평창군,128.486974713379,37.6467503135035
3520,20hourshotel,강원도,양양군,128.631142840766,38.1198124967887
3521,에페모텔,강원도,원주시,127.93254647844,37.3462586617211
3522,씨웰빙하우스,강원도,강릉시,128.948683888499,37.7712289060856
3523,황미숙펜션,강원도,평창군,128.698905082436,37.6622824872654
3524,대도모텔,강원도,인제군,128.172937223536,38.0696992804908
3525,아우라지장여관,강원도,정선군,128.714438897461,37.474435520857
3526,신약수산장민박,강원도,평창군,128.498128720066,37.6760691383247
3527,평창이야기,강원도,평창군,128.351620554969,37.6268493064666
3528,펜션마운틴밸리,강원도,인제군,128.347403315539,38.1970370748949
3529,좋은생각,강원도,영월군,128.259291938855,37.3006226906112
3530,평창팜,강원도,평창군,128.322659337111,37.4631340573027
3531,평창펜션마을,강원도,평창군,128.6312752712,37.6344518664477
3532,팰리스,강원도,강릉시,128.888957463029,37.8026355402423
3533,자개골흙집,강원도,정선군,128.702004593194,37.5229966956381
3534,벨리타루스펜션,강원도,양양군,128.60728437543,38.1583919878608
3535,웅진민박,강원도,양구군,127.94321121985,38.0468822602256
3536,헤리티스,강원도,홍천군,127.785208645697,37.6892158759278
3537,그리다용화,강원도,삼척시,129.305717093624,37.2870544145968
3538,한솔모텔,강원도,원주시,127.829468430246,37.3240056290395
3539,금성여인숙,강원도,인제군,128.169383087354,38.0655238138282
3540,강원하숙,강원도,철원군,127.23181473448,38.1869834928244
3541,아빠다펜션,강원도,강릉시,129.044363435807,37.636546310902
3542,서하가든민박,강원도,삼척시,129.062158104095,37.3455196050471
3543,국제모텔,강원도,인제군,128.078117428819,37.9665539408757
3544,이프모텔,강원도,춘천시,127.721935990085,37.8658143312507
3545,펜션그곳에가면,강원도,강릉시,128.911443268744,37.796300783723
3546,펜션루이,강원도,춘천시,127.636732723202,37.7929860222358
3547,실로암,강원도,원주시,127.888337053808,37.3910553465535
3548,청담,강원도,평창군,128.410983068934,37.5708723879828
3549,산새랑물새랑,강원도,양양군,128.630690473896,38.0020916820407
3550,하늘내린650,강원도,인제군,128.238006260053,37.9790163974813
3551,깐떼루나,강원도,홍천군,127.702434751614,37.6811518247839
3552,바다보기,강원도,강릉시,128.869288862118,37.8451929948574
3553,청화파크,강원도,원주시,127.960807060691,37.328032856014
3554,다옴펜션캠핑장,강원도,화천군,127.536057209957,38.0530263629769
3555,펜션섬이보이는풍경,강원도,속초시,128.600197931365,38.194530392731
3556,펜션설레임,강원도,양양군,128.785071270349,37.9436068779566
3557,이멤버,강원도,춘천시,127.549595213003,37.8440440200812
3558,아침호수펜션민박,강원도,강릉시,128.897103833472,37.7983029771706
3559,별빛정원,강원도,화천군,127.72597796246,38.0996093781728
3560,펜션즐겨찾기,강원도,평창군,128.334420248855,37.5807105139552
3561,펜션하우스삼팔선식당,강원도,속초시,128.575442345643,38.1910234117719
3562,1962비즈니스호텔,강원도,춘천시,127.732359045246,37.8656042157713
3563,아미고펜션,강원도,고성군,128.561766514264,38.2549411741703
3564,용평버치힐테라스레지던스콘도,강원도,평창군,128.705541811034,37.6509528563083
3565,동해번쩍,강원도,강릉시,129.043442572302,37.6395638964303
3566,하비치,강원도,고성군,128.547960242802,38.2863778863513
3567,삼진장여관,강원도,춘천시,127.715490629214,37.8749533894802
3568,강릉게스트하우스파티룸,강원도,강릉시,128.901636487191,37.8050079626559
3569,제너두파크,강원도,횡성군,128.213468358856,37.4903784106917
3570,이오스모텔,강원도,춘천시,127.734925308549,37.8757826422699
3571,라마다설악해양호텔,강원도,속초시,128.610098081904,38.1742525663668
3572,제일여관,강원도,철원군,127.437133489781,38.2382590678489
3573,철암모텔,강원도,태백시,129.038795844267,37.1171926236104
3574,태기산아침의새소리,강원도,횡성군,128.191708190191,37.4938038156378
3575,그린장여관,강원도,강릉시,128.898030423918,37.7622732261505
