기준년월,광역지자체,중분류,,지출액,전년도 지출액
201905,대전광역시,문화서비스,5006,965.0,1012.0
201905,대전광역시,식음료,6001,328110.0,328464.0
201906,대전광역시,관광총소비,0000,2287493.0,2183212.0
201906,대전광역시,호텔,1001,296647.0,425336.0
201906,대전광역시,콘도,1002,0.0,0.0
201906,대전광역시,캠핑장/펜션,1003,0.0,0.0
201906,대전광역시,기타숙박,1004,81835.0,73927.0
201906,대전광역시,여행업,2001,160.0,3526.0
201906,대전광역시,육상운송,3001,1240693.0,968196.0
201906,대전광역시,수상운송,3002,0.0,0.0
201906,대전광역시,항공운송,3003,0.0,0.0
201906,대전광역시,렌터카,3004,716.0,908.0
201906,대전광역시,면세점,4001,0.0,0.0
201906,대전광역시,관광기념품,4002,847.0,522.0
201906,대전광역시,레저용품쇼핑,4003,16659.0,25510.0
201906,대전광역시,대형쇼핑몰,4004,290325.0,348884.0
201906,대전광역시,카지노,5001,0.0,0.0
201906,대전광역시,관광유원시설,5002,1715.0,1184.0
201906,대전광역시,골프장,5003,19409.0,25224.0
201906,대전광역시,스키장,5004,0.0,0.0
201906,대전광역시,기타레저,5005,0.0,0.0
201906,대전광역시,문화서비스,5006,1735.0,568.0
201906,대전광역시,식음료,6001,336753.0,309428.0
201907,대전광역시,관광총소비,0000,2610010.0,2475161.0
201907,대전광역시,호텔,1001,307163.0,398858.0
201907,대전광역시,콘도,1002,0.0,0.0
201907,대전광역시,캠핑장/펜션,1003,0.0,0.0
201907,대전광역시,기타숙박,1004,87767.0,116041.0
201907,대전광역시,여행업,2001,0.0,4951.0
201907,대전광역시,육상운송,3001,1563354.0,1164483.0
201907,대전광역시,수상운송,3002,0.0,0.0
201907,대전광역시,항공운송,3003,0.0,0.0
201907,대전광역시,렌터카,3004,0.0,4686.0
201907,대전광역시,면세점,4001,0.0,0.0
201907,대전광역시,관광기념품,4002,2284.0,732.0
201907,대전광역시,레저용품쇼핑,4003,17507.0,18201.0
201907,대전광역시,대형쇼핑몰,4004,311549.0,374459.0
201907,대전광역시,카지노,5001,0.0,0.0
201907,대전광역시,관광유원시설,5002,2391.0,1502.0
201907,대전광역시,골프장,5003,11341.0,62228.0
201907,대전광역시,스키장,5004,0.0,0.0
201907,대전광역시,기타레저,5005,0.0,18.0
201907,대전광역시,문화서비스,5006,1995.0,1170.0
201907,대전광역시,식음료,6001,304658.0,327832.0
201908,대전광역시,관광총소비,0000,2566339.0,2577507.0
201908,대전광역시,호텔,1001,273302.0,403084.0
201908,대전광역시,콘도,1002,0.0,0.0
201908,대전광역시,캠핑장/펜션,1003,0.0,0.0
201908,대전광역시,기타숙박,1004,111426.0,100151.0
201908,대전광역시,여행업,2001,0.0,9.0
201908,대전광역시,육상운송,3001,1502239.0,1197668.0
201908,대전광역시,수상운송,3002,0.0,0.0
201908,대전광역시,항공운송,3003,0.0,0.0
201908,대전광역시,렌터카,3004,358.0,3596.0
201908,대전광역시,면세점,4001,0.0,0.0
201908,대전광역시,관광기념품,4002,346.0,651.0
201908,대전광역시,레저용품쇼핑,4003,25731.0,15762.0
201908,대전광역시,대형쇼핑몰,4004,356338.0,568496.0
201908,대전광역시,카지노,5001,0.0,0.0
201908,대전광역시,관광유원시설,5002,1314.0,737.0
201908,대전광역시,골프장,5003,20838.0,5217.0
201908,대전광역시,스키장,5004,0.0,0.0
201908,대전광역시,기타레저,5005,7.0,0.0
201908,대전광역시,문화서비스,5006,1224.0,769.0
201908,대전광역시,식음료,6001,273216.0,281366.0
201909,대전광역시,관광총소비,0000,2335296.0,2473019.0
201909,대전광역시,호텔,1001,354447.0,391753.0
201909,대전광역시,콘도,1002,0.0,0.0
201909,대전광역시,캠핑장/펜션,1003,0.0,0.0
201909,대전광역시,기타숙박,1004,113517.0,120716.0
201909,대전광역시,여행업,2001,1631.0,2050.0
201909,대전광역시,육상운송,3001,1237714.0,1103578.0
201909,대전광역시,수상운송,3002,0.0,0.0
201909,대전광역시,항공운송,3003,0.0,0.0
201909,대전광역시,렌터카,3004,1531.0,3478.0
201909,대전광역시,면세점,4001,0.0,0.0
201909,대전광역시,관광기념품,4002,938.0,180.0
201909,대전광역시,레저용품쇼핑,4003,26181.0,40257.0
201909,대전광역시,대형쇼핑몰,4004,282206.0,453746.0
201909,대전광역시,카지노,5001,0.0,0.0
201909,대전광역시,관광유원시설,5002,810.0,1264.0
201909,대전광역시,골프장,5003,7232.0,33662.0
201909,대전광역시,스키장,5004,0.0,0.0
201909,대전광역시,기타레저,5005,72.0,0.0
201909,대전광역시,문화서비스,5006,1082.0,396.0
201909,대전광역시,식음료,6001,307935.0,321936.0
201910,대전광역시,관광총소비,0000,3011396.0,2872751.0
201910,대전광역시,호텔,1001,356285.0,447747.0
201910,대전광역시,콘도,1002,0.0,0.0
201910,대전광역시,캠핑장/펜션,1003,0.0,0.0
201910,대전광역시,기타숙박,1004,157841.0,131982.0
201910,대전광역시,여행업,2001,80.0,5388.0
201910,대전광역시,육상운송,3001,1698895.0,1478464.0
201910,대전광역시,수상운송,3002,0.0,0.0
201910,대전광역시,항공운송,3003,0.0,0.0
201910,대전광역시,렌터카,3004,1400.0,4010.0
201910,대전광역시,면세점,4001,0.0,0.0
201910,대전광역시,관광기념품,4002,534.0,818.0
201910,대전광역시,레저용품쇼핑,4003,33876.0,19709.0
201910,대전광역시,대형쇼핑몰,4004,351732.0,384790.0
201910,대전광역시,카지노,5001,0.0,0.0
201910,대전광역시,관광유원시설,5002,895.0,816.0
201910,대전광역시,골프장,5003,41520.0,16433.0
201910,대전광역시,스키장,5004,0.0,0.0
201910,대전광역시,기타레저,5005,53.0,100.0
201910,대전광역시,문화서비스,5006,1533.0,842.0
201910,대전광역시,식음료,6001,366752.0,381652.0
201911,대전광역시,관광총소비,0000,2366942.0,2235195.0
201911,대전광역시,호텔,1001,310523.0,360205.0
