기준년월,광역지자체,중분류,,지출액,전년도 지출액
201905,서울특별시,면세점,4001,6.3492846E7,3.7744031E7
201905,서울특별시,관광기념품,4002,7424049.0,5455440.0
201905,서울특별시,레저용품쇼핑,4003,4715165.0,5473755.0
201905,서울특별시,대형쇼핑몰,4004,8.8759159E7,9.8613605E7
201905,서울특별시,카지노,5001,2.5232371E7,2.2435644E7
201905,서울특별시,관광유원시설,5002,192826.0,164858.0
201905,서울특별시,골프장,5003,25478.0,24627.0
201905,서울특별시,스키장,5004,25.0,0.0
201905,서울특별시,기타레저,5005,122.0,145.0
201905,서울특별시,문화서비스,5006,289571.0,769741.0
201905,서울특별시,식음료,6001,3.8691837E7,3.3531287E7
201906,서울특별시,관광총소비,0000,2.9027081E8,2.40080012E8
201906,서울특별시,호텔,1001,6.8936736E7,5.6260032E7
201906,서울특별시,콘도,1002,70140.0,60423.0
201906,서울특별시,캠핑장/펜션,1003,0.0,90.0
201906,서울특별시,기타숙박,1004,1.0481968E7,8204644.0
201906,서울특별시,여행업,2001,695157.0,733033.0
201906,서울특별시,육상운송,3001,661648.0,808194.0
201906,서울특별시,수상운송,3002,27350.0,19888.0
201906,서울특별시,항공운송,3003,1229063.0,1694766.0
201906,서울특별시,렌터카,3004,97351.0,145049.0
201906,서울특별시,면세점,4001,6.0951124E7,3.5060835E7
201906,서울특별시,관광기념품,4002,7270158.0,5905716.0
201906,서울특별시,레저용품쇼핑,4003,4179428.0,5266381.0
201906,서울특별시,대형쇼핑몰,4004,7.0601112E7,7.0988381E7
201906,서울특별시,카지노,5001,2.5483267E7,2.0816359E7
201906,서울특별시,관광유원시설,5002,176227.0,161256.0
201906,서울특별시,골프장,5003,35990.0,30837.0
201906,서울특별시,스키장,5004,0.0,0.0
201906,서울특별시,기타레저,5005,90.0,169.0
201906,서울특별시,문화서비스,5006,377659.0,507652.0
201906,서울특별시,식음료,6001,3.8996343E7,3.3416307E7
201907,서울특별시,관광총소비,0000,2.66828346E8,2.27383436E8
201907,서울특별시,호텔,1001,6.0728779E7,5.4392711E7
201907,서울특별시,콘도,1002,75269.0,141726.0
201907,서울특별시,캠핑장/펜션,1003,0.0,50.0
201907,서울특별시,기타숙박,1004,9609599.0,8092843.0
201907,서울특별시,여행업,2001,730394.0,695680.0
201907,서울특별시,육상운송,3001,136216.0,656240.0
201907,서울특별시,수상운송,3002,29031.0,25253.0
201907,서울특별시,항공운송,3003,1206530.0,1433245.0
