기준년월,지자체,KTO업종중분류명,소비금액,전년동기소비금액,구성비,전년대비소비증감률
201901,서울특별시,관광총소비,1.061471056E9,1.028847622E9,100.0,3.2
201901,서울특별시,호텔,2.4870004E7,2.1741691E7,2.3,14.4
201901,서울특별시,콘도,238693.0,393604.0,0.0,-39.4
201901,서울특별시,캠핑장/펜션,745.0,1125.0,0.0,-33.8
201901,서울특별시,기타숙박,1.2752803E7,1.3378105E7,1.2,-4.7
201901,서울특별시,여행업,2.0744181E7,1.9065055E7,2.0,8.8
201901,서울특별시,항공운송,4.5748216E7,4.9313515E7,4.3,-7.2
201901,서울특별시,렌터카,1268897.0,1372846.0,0.1,-7.6
201901,서울특별시,면세점,1.1838904E7,1.1541861E7,1.1,2.6
201901,서울특별시,관광기념품,1223600.0,1093624.0,0.1,11.9
201901,서울특별시,레저용품쇼핑,3.7488782E7,3.7172607E7,3.5,0.9
201901,서울특별시,대형쇼핑몰,2.31993504E8,2.25273588E8,21.9,3.0
201901,서울특별시,관광유원시설,3021433.0,2753714.0,0.3,9.7
201901,서울특별시,골프장,4792172.0,3749530.0,0.5,27.8
201901,서울특별시,기타레저,1.5081873E7,1.3588438E7,1.4,11.0
201901,서울특별시,문화서비스,2.0859555E7,2.5070264E7,2.0,-16.8
201901,서울특별시,식음료,5.90042968E8,5.60303593E8,55.6,5.3
201901,서울특별시,육상운송,3.6159572E7,4.0835529E7,3.4,-11.5
201901,서울특별시,수상운송,2677005.0,1539378.0,0.3,73.9
201901,서울특별시,스키장,668149.0,659555.0,0.1,1.3
201901,부산광역시,관광총소비,2.70796493E8,2.66602929E8,100.0,1.6
201901,부산광역시,호텔,5022937.0,4950708.0,1.9,1.5
201901,부산광역시,콘도,725175.0,695715.0,0.3,4.2
201901,부산광역시,캠핑장/펜션,1799.0,1509.0,0.0,19.2
201901,부산광역시,기타숙박,4789992.0,5121339.0,1.8,-6.5
201901,부산광역시,여행업,345324.0,246855.0,0.1,39.9
201901,부산광역시,항공운송,6085737.0,6677933.0,2.2,-8.9
201901,부산광역시,렌터카,144026.0,161169.0,0.1,-10.6
201901,부산광역시,면세점,5454264.0,6479094.0,2.0,-15.8
201901,부산광역시,관광기념품,284321.0,238516.0,0.1,19.2
201901,부산광역시,레저용품쇼핑,1.1039631E7,1.2244841E7,4.1,-9.8
201901,부산광역시,대형쇼핑몰,9.9785918E7,9.567931E7,36.8,4.3
201901,부산광역시,관광유원시설,403223.0,492139.0,0.1,-18.1
201901,부산광역시,골프장,2509471.0,2121439.0,0.9,18.3
201901,부산광역시,기타레저,4163375.0,3514524.0,1.5,18.5
201901,부산광역시,문화서비스,2165906.0,2860717.0,0.8,-24.3
201901,부산광역시,식음료,1.27543982E8,1.24931466E8,47.1,2.1
201901,부산광역시,육상운송,35052.0,16366.0,0.0,114.2
201901,부산광역시,수상운송,296361.0,169290.0,0.1,75.1
201901,대구광역시,관광총소비,1.45118316E8,1.43004112E8,100.0,1.5
201901,대구광역시,호텔,1202279.0,991811.0,0.8,21.2
201901,대구광역시,콘도,787.0,5524.0,0.0,-85.8
201901,대구광역시,캠핑장/펜션,2542.0,3168.0,0.0,-19.8
201901,대구광역시,기타숙박,2366186.0,2422500.0,1.6,-2.3
201901,대구광역시,여행업,143588.0,81199.0,0.1,76.8
201901,대구광역시,항공운송,95601.0,67144.0,0.1,42.4
201901,대구광역시,렌터카,47829.0,42922.0,0.0,11.4
201901,대구광역시,면세점,329285.0,281114.0,0.2,17.1
201901,대구광역시,관광기념품,318432.0,227208.0,0.2,40.1
201901,대구광역시,레저용품쇼핑,7236024.0,7755636.0,5.0,-6.7
201901,대구광역시,대형쇼핑몰,5.2933491E7,5.2315642E7,36.5,1.2
201901,대구광역시,관광유원시설,216832.0,197486.0,0.1,9.8
201901,대구광역시,골프장,1129211.0,907277.0,0.8,24.5
201901,대구광역시,기타레저,3668410.0,3356327.0,2.5,9.3
201901,대구광역시,문화서비스,1310217.0,1655105.0,0.9,-20.8
201901,대구광역시,식음료,7.4111491E7,7.2691487E7,51.1,2.0
201901,대구광역시,육상운송,6111.0,2560.0,0.0,138.7
201901,인천광역시,관광총소비,1.81744441E8,1.74852455E8,100.0,3.9
201901,인천광역시,호텔,1833250.0,1438860.0,1.0,27.4
201901,인천광역시,캠핑장/펜션,14424.0,14393.0,0.0,0.2
201901,인천광역시,기타숙박,3373368.0,3606975.0,1.9,-6.5
201901,인천광역시,여행업,55739.0,38203.0,0.0,45.9
201901,인천광역시,항공운송,1762254.0,1852819.0,1.0,-4.9
201901,인천광역시,렌터카,55609.0,46338.0,0.0,20.0
201901,인천광역시,면세점,3.1217286E7,2.9169142E7,17.2,7.0
201901,인천광역시,관광기념품,103466.0,77612.0,0.1,33.3
201901,인천광역시,레저용품쇼핑,8521531.0,8936826.0,4.7,-4.6
201901,인천광역시,대형쇼핑몰,3.7168576E7,3.8468934E7,20.5,-3.4
201901,인천광역시,관광유원시설,116772.0,101016.0,0.1,15.6
201901,인천광역시,골프장,1598094.0,1209861.0,0.9,32.1
201901,인천광역시,기타레저,2980123.0,2397035.0,1.6,24.3
201901,인천광역시,문화서비스,1488407.0,1715683.0,0.8,-13.2
201901,인천광역시,식음료,9.0897646E7,8.5408464E7,50.0,6.4
201901,인천광역시,육상운송,89744.0,71745.0,0.0,25.1
201901,인천광역시,수상운송,468153.0,298548.0,0.3,56.8
201901,광주광역시,관광총소비,7.9324628E7,7.5153322E7,100.0,5.6
201901,광주광역시,호텔,157408.0,153337.0,0.2,2.7
201901,광주광역시,기타숙박,1598786.0,1674567.0,2.0,-4.5
201901,광주광역시,여행업,90794.0,56240.0,0.1,61.4
201901,광주광역시,항공운송,35885.0,23357.0,0.0,53.6
201901,광주광역시,렌터카,36884.0,31454.0,0.0,17.3
201901,광주광역시,관광기념품,68198.0,58358.0,0.1,16.9
201901,광주광역시,레저용품쇼핑,5639345.0,5910894.0,7.1,-4.6
201901,광주광역시,대형쇼핑몰,2.4283019E7,2.1436227E7,30.6,13.3
201901,광주광역시,관광유원시설,53349.0,46821.0,0.1,13.9
201901,광주광역시,골프장,793649.0,615073.0,1.0,29.0
201901,광주광역시,기타레저,1593188.0,1324477.0,2.0,20.3
201901,광주광역시,문화서비스,651101.0,735365.0,0.8,-11.5
201901,광주광역시,식음료,4.425383E7,4.3040207E7,55.8,2.8
201901,광주광역시,육상운송,33969.0,12659.0,0.0,168.3
201901,광주광역시,수상운송,35223.0,34286.0,0.0,2.7
201901,대전광역시,관광총소비,1.1348547E8,1.13374687E8,100.0,0.1
201901,대전광역시,호텔,460668.0,528373.0,0.4,-12.8
201901,대전광역시,콘도,945.0,226.0,0.0,318.1
201901,대전광역시,캠핑장/펜션,0.0,130.0,0.0,-100.0
201901,대전광역시,기타숙박,1339877.0,1544589.0,1.2,-13.3
201901,대전광역시,여행업,16838.0,27083.0,0.0,-37.8
201901,대전광역시,렌터카,20657.0,15638.0,0.0,32.1
201901,대전광역시,면세점,0.0,14670.0,0.0,-100.0
201901,대전광역시,관광기념품,104100.0,69198.0,0.1,50.4
201901,대전광역시,레저용품쇼핑,2949478.0,3784105.0,2.6,-22.1
201901,대전광역시,대형쇼핑몰,2.1032321E7,2.0938069E7,18.5,0.5
201901,대전광역시,관광유원시설,61900.0,56458.0,0.1,9.6
201901,대전광역시,골프장,565708.0,527725.0,0.5,7.2
201901,대전광역시,기타레저,1144463.0,1028183.0,1.0,11.3
201901,대전광역시,문화서비스,662230.0,799045.0,0.6,-17.1
201901,대전광역시,식음료,4.1787203E7,4.0824238E7,36.8,2.4
201901,대전광역시,육상운송,4.3339082E7,4.3216957E7,38.2,0.3
201901,울산광역시,관광총소비,4.9211993E7,5.0595405E7,100.0,-2.7
201901,울산광역시,호텔,436572.0,516841.0,0.9,-15.5
201901,울산광역시,캠핑장/펜션,1281.0,3354.0,0.0,-61.8
201901,울산광역시,기타숙박,1223597.0,1438608.0,2.5,-14.9
201901,울산광역시,여행업,42223.0,45879.0,0.1,-8.0
201901,울산광역시,항공운송,6364.0,6824.0,0.0,-6.7
201901,울산광역시,렌터카,14320.0,26292.0,0.0,-45.5
201901,울산광역시,면세점,10360.0,16431.0,0.0,-37.0
201901,울산광역시,관광기념품,46446.0,32499.0,0.1,42.9
201901,울산광역시,레저용품쇼핑,2862991.0,3186453.0,5.8,-10.2
201901,울산광역시,대형쇼핑몰,1.1110484E7,1.1104209E7,22.6,0.1
201901,울산광역시,관광유원시설,28875.0,31921.0,0.1,-9.5
201901,울산광역시,골프장,1141245.0,873483.0,2.3,30.7
201901,울산광역시,기타레저,1054887.0,971821.0,2.1,8.5
201901,울산광역시,문화서비스,416680.0,467683.0,0.8,-10.9
201901,울산광역시,식음료,3.0762749E7,3.1826453E7,62.5,-3.3
201901,울산광역시,육상운송,52780.0,46654.0,0.1,13.1
201901,울산광역시,수상운송,137.0,0.0,0.0,0.0
201901,세종특별자치시,관광총소비,7003347.0,6385647.0,100.0,9.7
201901,세종특별자치시,캠핑장/펜션,100.0,0.0,0.0,0.0
201901,세종특별자치시,기타숙박,125271.0,103578.0,1.8,20.9
201901,세종특별자치시,여행업,4338.0,80.0,0.1,5322.9
201901,세종특별자치시,렌터카,130.0,0.0,0.0,0.0
201901,세종특별자치시,관광기념품,5375.0,5224.0,0.1,2.9
201901,세종특별자치시,레저용품쇼핑,228001.0,227259.0,3.3,0.3
201901,세종특별자치시,대형쇼핑몰,1054314.0,1111899.0,15.1,-5.2
201901,세종특별자치시,관광유원시설,7052.0,4779.0,0.1,47.6
201901,세종특별자치시,골프장,191294.0,103410.0,2.7,85.0
201901,세종특별자치시,기타레저,181738.0,144657.0,2.6,25.6
201901,세종특별자치시,문화서비스,89720.0,100400.0,1.3,-10.6
201901,세종특별자치시,식음료,5116012.0,4584360.0,73.1,11.6
201901,경기도,관광총소비,6.78804521E8,6.44151722E8,100.0,5.4
201901,경기도,호텔,1524422.0,1297356.0,0.2,17.5
201901,경기도,콘도,781840.0,779121.0,0.1,0.3
201901,경기도,캠핑장/펜션,24914.0,35343.0,0.0,-29.5
201901,경기도,기타숙박,1.3218461E7,1.4086931E7,1.9,-6.2
201901,경기도,여행업,227741.0,189191.0,0.0,20.4
201901,경기도,렌터카,1038006.0,589534.0,0.2,76.1
201901,경기도,면세점,16338.0,9075.0,0.0,80.0
201901,경기도,관광기념품,669217.0,530007.0,0.1,26.3
201901,경기도,레저용품쇼핑,3.1348112E7,3.4681226E7,4.6,-9.6
201901,경기도,대형쇼핑몰,2.21889978E8,2.08312573E8,32.7,6.5
201901,경기도,관광유원시설,1294323.0,1043299.0,0.2,24.1
201901,경기도,골프장,1.1146693E7,7869061.0,1.6,41.7
201901,경기도,기타레저,1.4653603E7,1.3095564E7,2.2,11.9
201901,경기도,문화서비스,7560267.0,7127835.0,1.1,6.1
201901,경기도,식음료,3.6965053E8,3.50009921E8,54.5,5.6
201901,경기도,육상운송,149743.0,174389.0,0.0,-14.1
201901,경기도,수상운송,5701.0,6716.0,0.0,-15.1
201901,경기도,스키장,3604631.0,4314579.0,0.5,-16.5
201901,강원도,관광총소비,9.5967578E7,9.3716707E7,100.0,2.4
201901,강원도,호텔,4202995.0,3749902.0,4.4,12.1
201901,강원도,콘도,9083866.0,1.2770383E7,9.5,-28.9
201901,강원도,캠핑장/펜션,62609.0,60263.0,0.1,3.9
201901,강원도,기타숙박,5069995.0,4067593.0,5.3,24.6
201901,강원도,여행업,295113.0,206924.0,0.3,42.6
201901,강원도,항공운송,697.0,422.0,0.0,65.2
201901,강원도,렌터카,48444.0,52459.0,0.1,-7.7
201901,강원도,면세점,14408.0,4864.0,0.0,196.2
201901,강원도,관광기념품,284685.0,287995.0,0.3,-1.1
201901,강원도,레저용품쇼핑,8727233.0,9059443.0,9.1,-3.7
201901,강원도,대형쇼핑몰,7073710.0,7329910.0,7.4,-3.5
201901,강원도,관광유원시설,259136.0,194870.0,0.3,33.0
201901,강원도,골프장,2568096.0,2296926.0,2.7,11.8
201901,강원도,기타레저,1159894.0,909866.0,1.2,27.5
201901,강원도,문화서비스,2141608.0,870285.0,2.2,146.1
201901,강원도,식음료,5.3110082E7,5.048211E7,55.3,5.2
201901,강원도,육상운송,17748.0,7529.0,0.0,135.7
201901,강원도,수상운송,9203.0,10934.0,0.0,-15.8
201901,강원도,스키장,1838056.0,1354027.0,1.9,35.7
201901,충청북도,관광총소비,7.1105342E7,6.8024317E7,100.0,4.5
201901,충청북도,호텔,189840.0,244153.0,0.3,-22.2
201901,충청북도,콘도,540627.0,500702.0,0.8,8.0
201901,충청북도,캠핑장/펜션,5055.0,4237.0,0.0,19.3
201901,충청북도,기타숙박,1852394.0,2011118.0,2.6,-7.9
201901,충청북도,여행업,51811.0,33610.0,0.1,54.2
201901,충청북도,항공운송,63307.0,39020.0,0.1,62.2
201901,충청북도,렌터카,19994.0,23186.0,0.0,-13.8
201901,충청북도,면세점,57626.0,63205.0,0.1,-8.8
201901,충청북도,관광기념품,129822.0,90163.0,0.2,44.0
201901,충청북도,레저용품쇼핑,6199424.0,6697758.0,8.7,-7.4
201901,충청북도,대형쇼핑몰,1.4708408E7,1.3985678E7,20.7,5.2
201901,충청북도,관광유원시설,75616.0,60928.0,0.1,24.1
201901,충청북도,골프장,1568237.0,964270.0,2.2,62.6
201901,충청북도,기타레저,965616.0,784264.0,1.4,23.1
201901,충청북도,문화서비스,767830.0,714426.0,1.1,7.5
201901,충청북도,식음료,4.3900233E7,4.1798885E7,61.7,5.0
201901,충청북도,육상운송,6232.0,5675.0,0.0,9.8
201901,충청북도,수상운송,3269.0,3041.0,0.0,7.5
201901,충청남도,관광총소비,8.3486455E7,8.1765349E7,100.0,2.1
201901,충청남도,호텔,565883.0,640846.0,0.7,-11.7
201901,충청남도,콘도,795978.0,752771.0,1.0,5.7
201901,충청남도,캠핑장/펜션,24418.0,19324.0,0.0,26.4
201901,충청남도,기타숙박,2676554.0,2929109.0,3.2,-8.6
201901,충청남도,여행업,19948.0,20856.0,0.0,-4.4
201901,충청남도,항공운송,33744.0,25908.0,0.0,30.2
201901,충청남도,렌터카,13734.0,14992.0,0.0,-8.4
201901,충청남도,관광기념품,108321.0,100237.0,0.1,8.1
201901,충청남도,레저용품쇼핑,6803230.0,7075975.0,8.1,-3.9
201901,충청남도,대형쇼핑몰,1.6650656E7,1.6975411E7,19.9,-1.9
201901,충청남도,관광유원시설,92738.0,78827.0,0.1,17.6
201901,충청남도,골프장,1461677.0,1076029.0,1.8,35.8
201901,충청남도,기타레저,1713883.0,1375221.0,2.1,24.6
201901,충청남도,문화서비스,588024.0,668263.0,0.7,-12.0
201901,충청남도,식음료,5.1926837E7,5.0006556E7,62.2,3.8
201901,충청남도,육상운송,2691.0,152.0,0.0,1670.3
201901,충청남도,수상운송,8139.0,4873.0,0.0,67.0
201901,전라북도,관광총소비,6.7749898E7,6.6301761E7,100.0,2.2
201901,전라북도,호텔,65585.0,88385.0,0.1,-25.8
201901,전라북도,콘도,2626530.0,3304134.0,3.9,-20.5
201901,전라북도,캠핑장/펜션,13454.0,26150.0,0.0,-48.5
201901,전라북도,기타숙박,2114900.0,2097473.0,3.1,0.8
201901,전라북도,여행업,26617.0,30529.0,0.0,-12.8
201901,전라북도,항공운송,2869970.0,2207327.0,4.2,30.0
201901,전라북도,렌터카,21839.0,17206.0,0.0,26.9
201901,전라북도,면세점,3956.0,0.0,0.0,0.0
201901,전라북도,관광기념품,184257.0,161883.0,0.3,13.8
201901,전라북도,레저용품쇼핑,7162481.0,8480899.0,10.6,-15.5
201901,전라북도,대형쇼핑몰,1.185146E7,1.0389325E7,17.5,14.1
201901,전라북도,관광유원시설,80316.0,79982.0,0.1,0.4
201901,전라북도,골프장,1342153.0,928761.0,2.0,44.5
201901,전라북도,기타레저,1047152.0,919223.0,1.5,13.9
201901,전라북도,문화서비스,711447.0,806771.0,1.1,-11.8
201901,전라북도,식음료,3.7592743E7,3.6746042E7,55.5,2.3
201901,전라북도,육상운송,1681.0,12907.0,0.0,-87.0
201901,전라북도,수상운송,33356.0,4764.0,0.0,600.2
201901,전라남도,관광총소비,5.9048985E7,5.4102791E7,100.0,9.1
201901,전라남도,호텔,305590.0,368955.0,0.5,-17.2
201901,전라남도,콘도,407277.0,402558.0,0.7,1.2
201901,전라남도,캠핑장/펜션,19036.0,21711.0,0.0,-12.3
201901,전라남도,기타숙박,2948846.0,2624568.0,5.0,12.4
201901,전라남도,여행업,24339.0,45035.0,0.0,-46.0
201901,전라남도,항공운송,6948.0,7680.0,0.0,-9.5
201901,전라남도,렌터카,60765.0,43104.0,0.1,41.0
201901,전라남도,면세점,78851.0,48777.0,0.1,61.7
201901,전라남도,관광기념품,94908.0,58002.0,0.2,63.6
201901,전라남도,레저용품쇼핑,5395203.0,6071739.0,9.1,-11.1
201901,전라남도,대형쇼핑몰,8907803.0,8497550.0,15.1,4.8
201901,전라남도,관광유원시설,581138.0,492757.0,1.0,17.9
201901,전라남도,골프장,2898682.0,1835642.0,4.9,57.9
201901,전라남도,기타레저,1023274.0,777067.0,1.7,31.7
201901,전라남도,문화서비스,1010181.0,1114729.0,1.7,-9.4
201901,전라남도,식음료,3.5213361E7,3.1625675E7,59.6,11.3
201901,전라남도,육상운송,18208.0,17958.0,0.0,1.4
201901,전라남도,수상운송,54577.0,49282.0,0.1,10.7
201901,경상북도,관광총소비,8.8610423E7,8.7209779E7,100.0,1.6
201901,경상북도,호텔,1262026.0,1101103.0,1.4,14.6
201901,경상북도,콘도,1079195.0,1060583.0,1.2,1.8
201901,경상북도,캠핑장/펜션,23581.0,28878.0,0.0,-18.3
201901,경상북도,기타숙박,2717189.0,2825485.0,3.1,-3.8
201901,경상북도,여행업,13107.0,25346.0,0.0,-48.3
201901,경상북도,렌터카,20459.0,26750.0,0.0,-23.5
201901,경상북도,관광기념품,193130.0,163985.0,0.2,17.8
201901,경상북도,레저용품쇼핑,9701278.0,1.066846E7,10.9,-9.1
201901,경상북도,대형쇼핑몰,1.1754499E7,1.220857E7,13.3,-3.7
201901,경상북도,관광유원시설,265029.0,256511.0,0.3,3.3
201901,경상북도,골프장,4167001.0,3058885.0,4.7,36.2
201901,경상북도,기타레저,2354798.0,2139924.0,2.7,10.0
201901,경상북도,문화서비스,857419.0,929367.0,1.0,-7.7
201901,경상북도,식음료,5.413746E7,5.26378E7,61.1,2.8
201901,경상북도,육상운송,33373.0,43560.0,0.0,-23.4
201901,경상북도,수상운송,30878.0,34573.0,0.0,-10.7
201901,경상남도,관광총소비,1.19104421E8,1.1809669E8,100.0,0.9
201901,경상남도,호텔,672291.0,729651.0,0.6,-7.9
201901,경상남도,콘도,1239489.0,862109.0,1.0,43.8
201901,경상남도,캠핑장/펜션,31668.0,26954.0,0.0,17.5
201901,경상남도,기타숙박,4050605.0,4291262.0,3.4,-5.6
201901,경상남도,여행업,27456.0,36221.0,0.0,-24.2
201901,경상남도,항공운송,700.0,565.0,0.0,23.9
201901,경상남도,렌터카,35704.0,27454.0,0.0,30.0
201901,경상남도,면세점,567.0,1804.0,0.0,-68.6
201901,경상남도,관광기념품,195468.0,152854.0,0.2,27.9
201901,경상남도,레저용품쇼핑,9604964.0,1.0322521E7,8.1,-7.0
201901,경상남도,대형쇼핑몰,2.3403832E7,2.3562216E7,19.6,-0.7
201901,경상남도,관광유원시설,233354.0,202486.0,0.2,15.2
201901,경상남도,골프장,6236422.0,5222763.0,5.2,19.4
201901,경상남도,기타레저,2566268.0,2201893.0,2.2,16.5
201901,경상남도,문화서비스,1137027.0,1432185.0,1.0,-20.6
201901,경상남도,식음료,6.9477515E7,6.8862154E7,58.3,0.9
201901,경상남도,육상운송,124397.0,104038.0,0.1,19.6
201901,경상남도,수상운송,66695.0,57559.0,0.1,15.9
201901,제주특별자치도,관광총소비,7.0986034E7,7.1336264E7,100.0,-0.5
201901,제주특별자치도,호텔,3303671.0,3123738.0,4.7,5.8
201901,제주특별자치도,콘도,1780770.0,1790402.0,2.5,-0.5
201901,제주특별자치도,캠핑장/펜션,22887.0,21418.0,0.0,6.9
201901,제주특별자치도,기타숙박,2988959.0,3200134.0,4.2,-6.6
201901,제주특별자치도,여행업,256714.0,245037.0,0.4,4.8
201901,제주특별자치도,항공운송,5214009.0,4705349.0,7.3,10.8
201901,제주특별자치도,렌터카,1432457.0,1625759.0,2.0,-11.9
201901,제주특별자치도,면세점,1.3643173E7,1.4634054E7,19.2,-6.8
201901,제주특별자치도,관광기념품,1220501.0,1375965.0,1.7,-11.3
201901,제주특별자치도,레저용품쇼핑,3931527.0,4129524.0,5.5,-4.8
201901,제주특별자치도,대형쇼핑몰,2503041.0,2804479.0,3.5,-10.7
201901,제주특별자치도,관광유원시설,618741.0,568311.0,0.9,8.9
201901,제주특별자치도,골프장,2582553.0,2069771.0,3.6,24.8
201901,제주특별자치도,기타레저,621015.0,418705.0,0.9,48.3
201901,제주특별자치도,문화서비스,1013168.0,1094035.0,1.4,-7.4
201901,제주특별자치도,식음료,2.9662135E7,2.936963E7,41.8,1.0
201901,제주특별자치도,육상운송,24684.0,14066.0,0.0,75.5
201901,제주특별자치도,수상운송,166029.0,145888.0,0.2,13.8
201902,서울특별시,관광총소비,9.56005047E8,9.54274603E8,100.0,0.2
201902,서울특별시,호텔,2.1434664E7,1.891112E7,2.2,13.3
201902,서울특별시,콘도,89443.0,152556.0,0.0,-41.4
201902,서울특별시,캠핑장/펜션,835.0,1402.0,0.0,-40.4
201902,서울특별시,기타숙박,1.1225139E7,1.1856142E7,1.2,-5.3
201902,서울특별시,여행업,1.4016179E7,1.5928195E7,1.5,-12.0
201902,서울특별시,항공운송,4.3626634E7,3.9365126E7,4.6,10.8
201902,서울특별시,렌터카,1285050.0,1392638.0,0.1,-7.7
201902,서울특별시,면세점,9115178.0,9556977.0,1.0,-4.6
201902,서울특별시,관광기념품,1204233.0,1120881.0,0.1,7.4
201902,서울특별시,레저용품쇼핑,3.8547024E7,3.81811E7,4.0,1.0
201902,서울특별시,대형쇼핑몰,2.17674237E8,2.38329046E8,22.8,-8.7
201902,서울특별시,관광유원시설,3112330.0,2833935.0,0.3,9.8
201902,서울특별시,골프장,5319097.0,3800763.0,0.6,39.9
201902,서울특별시,기타레저,1.415662E7,1.215738E7,1.5,16.4
201902,서울특별시,문화서비스,2.3806455E7,1.8568287E7,2.5,28.2
201902,서울특별시,식음료,5.15468891E8,5.03228281E8,53.9,2.4
201902,서울특별시,육상운송,3.2701282E7,3.6767843E7,3.4,-11.1
201902,서울특별시,수상운송,2667326.0,1638239.0,0.3,62.8
201902,서울특별시,스키장,554430.0,484692.0,0.1,14.4
201902,부산광역시,관광총소비,2.612683E8,2.59090404E8,100.0,0.8
201902,부산광역시,호텔,5064129.0,4382930.0,1.9,15.5
201902,부산광역시,콘도,734736.0,605324.0,0.3,21.4
201902,부산광역시,캠핑장/펜션,2677.0,1395.0,0.0,91.9
201902,부산광역시,기타숙박,4761830.0,4743213.0,1.8,0.4
201902,부산광역시,여행업,363694.0,260970.0,0.1,39.4
201902,부산광역시,항공운송,4454672.0,4613854.0,1.7,-3.5
201902,부산광역시,렌터카,202020.0,197550.0,0.1,2.3
201902,부산광역시,면세점,4290725.0,5216586.0,1.6,-17.7
201902,부산광역시,관광기념품,249842.0,236026.0,0.1,5.9
201902,부산광역시,레저용품쇼핑,1.0057125E7,1.1347616E7,3.8,-11.4
201902,부산광역시,대형쇼핑몰,9.7788089E7,1.02501544E8,37.4,-4.6
201902,부산광역시,관광유원시설,505360.0,408530.0,0.2,23.7
201902,부산광역시,골프장,2852622.0,2377178.0,1.1,20.0
201902,부산광역시,기타레저,4073545.0,3434625.0,1.6,18.6
201902,부산광역시,문화서비스,2651484.0,2054035.0,1.0,29.1
201902,부산광역시,식음료,1.22871077E8,1.165206E8,47.0,5.5
201902,부산광역시,육상운송,29244.0,13607.0,0.0,114.9
201902,부산광역시,수상운송,315430.0,174824.0,0.1,80.4
201902,대구광역시,관광총소비,1.40095034E8,1.40811915E8,100.0,-0.5
201902,대구광역시,호텔,1194207.0,887062.0,0.9,34.6
201902,대구광역시,콘도,1492.0,2589.0,0.0,-42.4
201902,대구광역시,캠핑장/펜션,4204.0,2280.0,0.0,84.4
201902,대구광역시,기타숙박,2075249.0,2191416.0,1.5,-5.3
201902,대구광역시,여행업,109755.0,72789.0,0.1,50.8
201902,대구광역시,항공운송,87812.0,49756.0,0.1,76.5
201902,대구광역시,렌터카,62343.0,55480.0,0.0,12.4
201902,대구광역시,면세점,327413.0,218920.0,0.2,49.6
201902,대구광역시,관광기념품,293733.0,206864.0,0.2,42.0
201902,대구광역시,레저용품쇼핑,7277159.0,7507227.0,5.2,-3.1
201902,대구광역시,대형쇼핑몰,5.202166E7,5.6141741E7,37.1,-7.3
201902,대구광역시,관광유원시설,332194.0,305243.0,0.2,8.8
201902,대구광역시,골프장,1250882.0,1011003.0,0.9,23.7
201902,대구광역시,기타레저,3634023.0,3155599.0,2.6,15.2
201902,대구광역시,문화서비스,1571184.0,1219765.0,1.1,28.8
201902,대구광역시,식음료,6.984724E7,6.7778609E7,49.9,3.1
201902,대구광역시,육상운송,4484.0,5571.0,0.0,-19.5
201902,인천광역시,관광총소비,1.70648715E8,1.66533951E8,100.0,2.5
201902,인천광역시,호텔,1970585.0,1358854.0,1.2,45.0
201902,인천광역시,캠핑장/펜션,11603.0,15661.0,0.0,-25.9
201902,인천광역시,기타숙박,3146397.0,3375084.0,1.8,-6.8
201902,인천광역시,여행업,40623.0,53240.0,0.0,-23.7
201902,인천광역시,항공운송,1564344.0,1359903.0,0.9,15.0
201902,인천광역시,렌터카,70737.0,49578.0,0.0,42.7
201902,인천광역시,면세점,2.9589347E7,2.6580192E7,17.3,11.3
201902,인천광역시,관광기념품,106027.0,67164.0,0.1,57.9
201902,인천광역시,레저용품쇼핑,8306619.0,8700943.0,4.9,-4.5
201902,인천광역시,대형쇼핑몰,3.4988434E7,4.0914121E7,20.5,-14.5
201902,인천광역시,관광유원시설,118033.0,110826.0,0.1,6.5
201902,인천광역시,골프장,2354343.0,1707233.0,1.4,37.9
201902,인천광역시,기타레저,2952733.0,2240059.0,1.7,31.8
201902,인천광역시,문화서비스,1800139.0,1217675.0,1.1,47.8
201902,인천광역시,식음료,8.2987893E7,7.8409394E7,48.6,5.8
201902,인천광역시,육상운송,74066.0,71834.0,0.0,3.1
201902,인천광역시,수상운송,566792.0,301684.0,0.3,87.9
201902,인천광역시,카지노,0.0,507.0,0.0,-100.0
201902,광주광역시,관광총소비,7.5648611E7,7.3614766E7,100.0,2.8
201902,광주광역시,호텔,141198.0,186719.0,0.2,-24.4
201902,광주광역시,기타숙박,1477418.0,1523571.0,2.0,-3.0
201902,광주광역시,여행업,46507.0,50769.0,0.1,-8.4
201902,광주광역시,항공운송,33063.0,17829.0,0.0,85.4
201902,광주광역시,렌터카,28491.0,29049.0,0.0,-1.9
201902,광주광역시,관광기념품,52242.0,55031.0,0.1,-5.1
201902,광주광역시,레저용품쇼핑,5627005.0,5758207.0,7.4,-2.3
201902,광주광역시,대형쇼핑몰,2.3638347E7,2.3656461E7,31.2,-0.1
201902,광주광역시,관광유원시설,44147.0,34212.0,0.1,29.0
201902,광주광역시,골프장,876300.0,705535.0,1.2,24.2
201902,광주광역시,기타레저,1628473.0,1189258.0,2.2,36.9
201902,광주광역시,문화서비스,793585.0,565697.0,1.0,40.3
201902,광주광역시,식음료,4.1183859E7,3.9766396E7,54.4,3.6
201902,광주광역시,육상운송,29874.0,34758.0,0.0,-14.1
201902,광주광역시,수상운송,48103.0,41273.0,0.1,16.5
201902,대전광역시,관광총소비,1.02231323E8,1.02813065E8,100.0,-0.6
201902,대전광역시,호텔,433546.0,430268.0,0.4,0.8
